Trajectory ID,SMILES,PSMILES,CONDUCTIVITY,log10_cond,fold
29339,CC(C)C(C)NC(=O)CC(CNC(=O)*)O*,CC(C)C(C)NC(=O)CC(CNC(=O)[*])O[*],6.43e-05,-4.191789027075778,3
29340,CC(C)C(C(=O)NCCN*)C(C)NC(=O)*,CC(C)C(C(=O)NCCN[*])C(C)NC(=O)[*],4.85e-05,-4.314258261397736,3
29341,CC(CC(C)OC(=O)*)NC(=O)C(C)O*,CC(CC(C)OC(=O)[*])NC(=O)C(C)O[*],5.23e-05,-4.281498311132726,3
29342,CC(NC(=O)*)C(=O)NC(CN*)C(C)(C)C,CC(NC(=O)[*])C(=O)NC(CN[*])C(C)(C)C,2.75e-05,-4.560667306169737,0
29343,CN(C(=O)CC(CNC(=O)*)O*)C(C)(C)C,CN(C(=O)CC(CNC(=O)[*])O[*])C(C)(C)C,2.16e-05,-4.665546248849069,3
29344,CCC(CNC(=O)C(CC)CO*)OC(=O)*,CCC(CNC(=O)C(CC)CO[*])OC(=O)[*],4.54e-05,-4.342944147142896,2
29345,CC(CNC(CO*)CC(F)F)OC(=O)*,CC(CNC(CO[*])CC(F)F)OC(=O)[*],7.4e-05,-4.130768280269024,1
29346,CC(C)CCNC(CN*)CNC(=O)*,CC(C)CCNC(CN[*])CNC(=O)[*],7.59e-05,-4.11975822410452,2
29347,CC(C)(CC(=O)NCC(C)(C)NC(=O)*)N*,CC(C)(CC(=O)NCC(C)(C)NC(=O)[*])N[*],3.33e-05,-4.47755576649368,1
29348,CC(C)C(C)(OC(=O)*)C(=O)NOCCO*,CC(C)C(C)(OC(=O)[*])C(=O)NOCCO[*],2.04e-05,-4.690369832574102,0
29349,COCCC(C)N(C)CC(CN*)OC(=O)*,COCCC(C)N(C)CC(CN[*])OC(=O)[*],6.3e-05,-4.200659450546419,0
29350,CC(C)(CNC(=O)*)CC(=O)NCCCO*,CC(C)(CNC(=O)[*])CC(=O)NCCCO[*],4.16e-05,-4.380906669373258,2
29351,CCC(CNC(=O)NCCNC(=O)*)O*,CCC(CNC(=O)NCCNC(=O)[*])O[*],5.57e-05,-4.2541448048262716,1
29352,CCN(CCNC(=O)*)C(=O)CCCN*,CCN(CCNC(=O)[*])C(=O)CCCN[*],4.71e-05,-4.326979092871104,3
29353,CC(NC(=O)*)C(C)C(=O)N(C)C(C)CN*,CC(NC(=O)[*])C(C)C(=O)N(C)C(C)CN[*],5.41e-05,-4.266802734893431,2
29354,CC(C)(CCNC(=O)*)NC(=O)CCN*,CC(C)(CCNC(=O)[*])NC(=O)CCN[*],6e-05,-4.221848749616356,2
29356,CCCC(C)(OC(=O)*)C(=O)NCC#CCO*,CCCC(C)(OC(=O)[*])C(=O)NCC#CCO[*],6.4e-05,-4.1938200260161125,0
29357,CCC(CNC(C)(COC)COC(=O)*)O*,CCC(CNC(C)(COC)COC(=O)[*])O[*],5.14e-05,-4.289036881004725,2
29358,CC(CCN*)NC(=O)C(C)(C)CNC(=O)*,CC(CCN[*])NC(=O)C(C)(C)CNC(=O)[*],3.72e-05,-4.429457060118103,1
29359,CCOCC(CNCC=CCO*)OC(=O)*,CCOCC(CNCC=CCO[*])OC(=O)[*],0.000125,-3.9030899869919438,3
29360,CC(C)(N*)C(=O)NCC=CCOC(=O)*,CC(C)(N[*])C(=O)NCC=CCOC(=O)[*],0.000111,-3.9546770212133424,2
29361,CC(C)(CNC(=O)*)C(=O)NCC=CCO*,CC(C)(CNC(=O)[*])C(=O)NCC=CCO[*],7.54e-05,-4.122628654130226,3
29362,CCC(CNC(=O)C(C)(C)O*)OC(=O)*,CCC(CNC(=O)C(C)(C)O[*])OC(=O)[*],5.59e-05,-4.252588192113577,0
29363,CCC(CNC(=O)NCC(C)N*)OC(=O)*,CCC(CNC(=O)NCC(C)N[*])OC(=O)[*],4.33e-05,-4.363512103646634,0
29364,CCN(CCNC(=O)*)C(=O)C(C)C(C)N*,CCN(CCNC(=O)[*])C(=O)C(C)C(C)N[*],3.94e-05,-4.404503778174426,0
29365,COC(C)C(C)N(CCO*)CCOC(=O)*,COC(C)C(C)N(CCO[*])CCOC(=O)[*],5.39e-05,-4.268411234813262,2
29366,CC(C)(C)C(CNC(=O)*)NC(=O)CCN*,CC(C)(C)C(CNC(=O)[*])NC(=O)CCN[*],4.05e-05,-4.392544976785332,3
29368,CCC(N*)C(=O)NCC=CCOC(=O)*,CCC(N[*])C(=O)NCC=CCOC(=O)[*],8.01e-05,-4.096367483915762,0
29370,CC(C)C(CNCC(CF)O*)OC(=O)*,CC(C)C(CNCC(CF)O[*])OC(=O)[*],4.39e-05,-4.357535479757878,1
29371,CC(NC(=O)CC(CNC(=O)*)O*)C(F)F,CC(NC(=O)CC(CNC(=O)[*])O[*])C(F)F,8.39e-05,-4.0762380391713,1
29372,CCC=C(F)C(=O)NC(CO*)COC(=O)*,CCC=C(F)C(=O)NC(CO[*])COC(=O)[*],6.69e-05,-4.174573882232177,1
29373,CCC(C)=CC(=O)NC(CO*)COC(=O)*,CCC(C)=CC(=O)NC(CO[*])COC(=O)[*],5.06e-05,-4.295849483160201,0
29374,CC(F)(F)CNC(=O)CC(CNC(=O)*)O*,CC(F)(F)CNC(=O)CC(CNC(=O)[*])O[*],7.71e-05,-4.112945621949043,0
29376,CC(O*)C(=O)N(C)C(C)CCOC(=O)*,CC(O[*])C(=O)N(C)C(C)CCOC(=O)[*],5.1e-05,-4.292429823902063,2
29377,CC(CCO*)NCC=CCOC(=O)*,CC(CCO[*])NCC=CCOC(=O)[*],0.00014,-3.8538719643217623,2
29378,CC(F)(F)C(=O)N(CCN*)CCOC(=O)*,CC(F)(F)C(=O)N(CCN[*])CCOC(=O)[*],6.66e-05,-4.176525770829699,0
29379,CC(C)CCC(=O)NCC(CNC(=O)*)O*,CC(C)CCC(=O)NCC(CNC(=O)[*])O[*],3.4e-05,-4.468521082957745,2
29380,CC(CCNC(=O)NC(C)CO*)NC(=O)*,CC(CCNC(=O)NC(C)CO[*])NC(=O)[*],7.4e-05,-4.130768280269024,3
29381,CCC(CNC(=O)CC(C)N*)NC(=O)*,CCC(CNC(=O)CC(C)N[*])NC(=O)[*],5.01e-05,-4.300162274132754,1
29382,CCN(CCN*)C(=O)C(C)CNC(=O)*,CCN(CCN[*])C(=O)C(C)CNC(=O)[*],6.14e-05,-4.211831628858833,3
29383,CC(C)CCNC(=O)CC(CNC(=O)*)O*,CC(C)CCNC(=O)CC(CNC(=O)[*])O[*],4.36e-05,-4.360513510731414,3
29384,CC(CNCC(C)(OC(=O)*)C(F)F)O*,CC(CNCC(C)(OC(=O)[*])C(F)F)O[*],8.84e-05,-4.053547734986927,0
29385,CC(CC(C)NC(=O)NCCNC(=O)*)N*,CC(CC(C)NC(=O)NCCNC(=O)[*])N[*],6.13e-05,-4.212539525481585,3
29386,CC(CN(C)C(=O)CC(C)(C)N*)NC(=O)*,CC(CN(C)C(=O)CC(C)(C)N[*])NC(=O)[*],4.05e-05,-4.392544976785332,2
29388,CC(OC(=O)*)C(=O)NC(CCF)CO*,CC(OC(=O)[*])C(=O)NC(CCF)CO[*],3.61e-05,-4.442492798094342,0
29389,CN(CCCF)CC(COC(=O)*)O*,CN(CCCF)CC(COC(=O)[*])O[*],4.86e-05,-4.313363730737707,0
29390,CC(C)(CN*)CC(=O)NCCNC(=O)*,CC(C)(CN[*])CC(=O)NCCNC(=O)[*],6.24e-05,-4.204815410317576,0
29391,CCN(CCN*)C(=O)CCNC(=O)*,CCN(CCN[*])C(=O)CCNC(=O)[*],4.58e-05,-4.339134521996131,0
29392,CC(CCNC(=O)N(C)CCN*)NC(=O)*,CC(CCNC(=O)N(C)CCN[*])NC(=O)[*],5.08e-05,-4.294136287716081,3
29393,CC(C)CCC(COC(=O)*)NC(=O)CO*,CC(C)CCC(COC(=O)[*])NC(=O)CO[*],4.62e-05,-4.335358024443875,2
29394,COCC(C)(CO*)NCCCOC(=O)*,COCC(C)(CO[*])NCCCOC(=O)[*],0.000123,-3.910094888560602,2
29395,CN(CCN*)C(=O)CC(C)(C)NC(=O)*,CN(CCN[*])C(=O)CC(C)(C)NC(=O)[*],3.17e-05,-4.498940737782249,2
29396,CCC(CNC(=O)NC(C)CNC(=O)*)O*,CCC(CNC(=O)NC(C)CNC(=O)[*])O[*],5.48e-05,-4.261219441515631,1
29397,CCC(CC)(CN(C)C(=O)COC(=O)*)O*,CCC(CC)(CN(C)C(=O)COC(=O)[*])O[*],4.18e-05,-4.3788237182249645,3
29398,CCN(CCN*)CC(C)NC(=O)*,CCN(CCN[*])CC(C)NC(=O)[*],0.000132,-3.87942606879415,0
29399,CC(CCONC(=N)CCO*)OC(=O)*,CC(CCONC(=N)CCO[*])OC(=O)[*],5.79e-05,-4.2373214362725635,2
29400,CC(CC(C)NC(=O)CC(C)NC(=O)*)N*,CC(CC(C)NC(=O)CC(C)NC(=O)[*])N[*],3.63e-05,-4.440093374963888,1
29401,CC(NC(=O)*)C(=O)NC(C)(C)CCN*,CC(NC(=O)[*])C(=O)NC(C)(C)CCN[*],3.29e-05,-4.482804102050026,1
29402,CC(CC(C)NC(=O)C(C)N*)NC(=O)*,CC(CC(C)NC(=O)C(C)N[*])NC(=O)[*],4.18e-05,-4.3788237182249645,3
29403,CCC(NC(=O)COC(=O)*)C(O*)C(C)C,CCC(NC(=O)COC(=O)[*])C(O[*])C(C)C,3.93e-05,-4.405607449624573,0
29404,CCC(NC(=O)*)C(=O)N(C)CC(C)(C)N*,CCC(NC(=O)[*])C(=O)N(C)CC(C)(C)N[*],5.94e-05,-4.2262135550188065,3
29405,CCC(C)(O*)C(=O)NCC=CCOC(=O)*,CCC(C)(O[*])C(=O)NCC=CCOC(=O)[*],4.87e-05,-4.3124710387853655,2
29406,CC(CN(C)C(=O)C(C)(C)NC(=O)*)N*,CC(CN(C)C(=O)C(C)(C)NC(=O)[*])N[*],5.07e-05,-4.294992040666664,1
29408,CNCC(C)(CN(C)CC(C)N*)OC(=O)*,CNCC(C)(CN(C)CC(C)N[*])OC(=O)[*],3.98e-05,-4.400116927926312,1
29409,CC(CCNC(=O)NCC(C)OC(=O)*)N*,CC(CCNC(=O)NCC(C)OC(=O)[*])N[*],5.55e-05,-4.255707016877324,3
29410,CCCCNC(CN*)CNC(=O)*,CCCCNC(CN[*])CNC(=O)[*],7.67e-05,-4.115204636051019,1
29411,CC(C)(C)CC(CNC(=O)CO*)OC(=O)*,CC(C)(C)CC(CNC(=O)CO[*])OC(=O)[*],4.19e-05,-4.377785977033705,0
29412,CC(C)(OC(=O)*)C(=O)NC(CCF)CO*,CC(C)(OC(=O)[*])C(=O)NC(CCF)CO[*],4.68e-05,-4.329754146925876,3
29413,CCN(CC(COC(=O)*)O*)C(C)C(=O)O,CCN(CC(COC(=O)[*])O[*])C(C)C(=O)O,2.76e-05,-4.559090917934783,0
29414,CC(C)(CC(=O)O)NCC(CO*)OC(=O)*,CC(C)(CC(=O)O)NCC(CO[*])OC(=O)[*],2.03e-05,-4.692503962086787,0
29415,CC(CN*)C(=O)NCC=CCOC(=O)*,CC(CN[*])C(=O)NCC=CCOC(=O)[*],7.94e-05,-4.100179497572904,0
29416,CC(C)C(OC(=O)*)C(=O)NCC=CCO*,CC(C)C(OC(=O)[*])C(=O)NCC=CCO[*],8.28e-05,-4.08196966321512,1
29417,CCC(F)(F)C(=O)NC(CO*)COC(=O)*,CCC(F)(F)C(=O)NC(CO[*])COC(=O)[*],4.49e-05,-4.347753658996677,2
29418,CC(CN(C)C(=O)NC(C)CNC(=O)*)N*,CC(CN(C)C(=O)NC(C)CNC(=O)[*])N[*],6.63e-05,-4.178486471595227,0
29419,CC(CCN(C)C(=O)CO*)OC(=O)*,CC(CCN(C)C(=O)CO[*])OC(=O)[*],5.31e-05,-4.274905478918531,2
29420,CC(CC(=O)NCC=CCOC(=O)*)N*,CC(CC(=O)NCC=CCOC(=O)[*])N[*],4.16e-05,-4.380906669373258,1
29421,CCCC(OC(=O)*)C(=O)N(C)CC(C)O*,CCCC(OC(=O)[*])C(=O)N(C)CC(C)O[*],4.25e-05,-4.371611069949688,2
29423,CCC(CNC(=O)C(CC)NC(=O)*)N*,CCC(CNC(=O)C(CC)NC(=O)[*])N[*],4.65e-05,-4.3325470471100465,1
29424,CC(C)(C)S(=O)(=O)CC(COC(=O)*)O*,CC(C)(C)S(=O)(=O)CC(COC(=O)[*])O[*],5.99e-05,-4.2225731776106885,2
29425,CC(C)(COC(=O)*)C(=O)NOCCO*,CC(C)(COC(=O)[*])C(=O)NOCCO[*],8.49e-05,-4.071092309756048,3
29426,CC(CN*)C(=O)NC(C)C(C)(C)OC(=O)*,CC(CN[*])C(=O)NC(C)C(C)(C)OC(=O)[*],3.71e-05,-4.430626090384954,1
29427,CCC(CNC(=O)C(C)N*)NC(=O)*,CCC(CNC(=O)C(C)N[*])NC(=O)[*],5.07e-05,-4.294992040666664,1
29428,COCC(C)(COC(=O)*)NCC(C)O*,COCC(C)(COC(=O)[*])NCC(C)O[*],5.41e-05,-4.266802734893431,3
29429,CC(CN*)NC(=O)N(C)CCCNC(=O)*,CC(CN[*])NC(=O)N(C)CCCNC(=O)[*],4.03e-05,-4.394694953858891,1
29430,CCCN(C)C(=O)CC(CN*)OC(=O)*,CCCN(C)C(=O)CC(CN[*])OC(=O)[*],5.7e-05,-4.2441251443275085,1
29432,CCCC(O*)C(=O)NCC=CCOC(=O)*,CCCC(O[*])C(=O)NCC=CCOC(=O)[*],7.54e-05,-4.122628654130226,1
29433,CCC(CNC(=O)C(C)CNC(=O)*)N*,CCC(CNC(=O)C(C)CNC(=O)[*])N[*],3.89e-05,-4.410050398674293,3
29434,COCCCCCNC(CO*)COC(=O)*,COCCCCCNC(CO[*])COC(=O)[*],5.04e-05,-4.297569463554475,2
29435,CCC(NC(=O)*)C(=O)N(C)CCN*,CCC(NC(=O)[*])C(=O)N(C)CCN[*],5.69e-05,-4.244887733604929,3
29436,O=C(CC(CN*)OC(=O)*)NCC(F)F,O=C(CC(CN[*])OC(=O)[*])NCC(F)F,5.62e-05,-4.250263684430939,2
29437,CC(C)CCC(N*)C(=O)NCCNC(=O)*,CC(C)CCC(N[*])C(=O)NCCNC(=O)[*],6.1e-05,-4.214670164989233,1
29439,CC(NC(=O)*)C(=O)NCC(CO*)C(C)C,CC(NC(=O)[*])C(=O)NCC(CO[*])C(C)C,4.53e-05,-4.343901797987169,0
29440,CC(NCC=CCOC(=O)*)C(C)O*,CC(NCC=CCOC(=O)[*])C(C)O[*],9.52e-05,-4.021363051615526,1
29441,CN(CC(C)(C)N*)C(=O)CCCNC(=O)*,CN(CC(C)(C)N[*])C(=O)CCCNC(=O)[*],3.55e-05,-4.449771646944906,3
29442,CC(CN*)CNC(=O)C(C)CNC(=O)*,CC(CN[*])CNC(=O)C(C)CNC(=O)[*],4.32e-05,-4.364516253185088,0
29443,CC(CNC(=O)C(C)N*)CC(C)OC(=O)*,CC(CNC(=O)C(C)N[*])CC(C)OC(=O)[*],3.46e-05,-4.460923901207224,0
29444,CN(CCCN*)C(=O)CCCCNC(=O)*,CN(CCCN[*])C(=O)CCCCNC(=O)[*],6.02e-05,-4.220403508742176,1
29445,CCN(CCN*)CC(C)(CNC)OC(=O)*,CCN(CCN[*])CC(C)(CNC)OC(=O)[*],5.78e-05,-4.2380721615794705,2
29448,CC(CNCC=CCO*)OC(=O)*,CC(CNCC=CCO[*])OC(=O)[*],0.000106,-3.9746941347352296,2
29449,CC(C)C(NC(=O)*)C(=O)N(C)CCN*,CC(C)C(NC(=O)[*])C(=O)N(C)CCN[*],3.87e-05,-4.412289034981089,3
29451,CC(CN(C)C(=O)CCCNC(=O)*)N*,CC(CN(C)C(=O)CCCNC(=O)[*])N[*],5.32e-05,-4.274088367704952,3
29452,CCC(C)(O*)C(=O)N(C)CC(C)OC(=O)*,CCC(C)(O[*])C(=O)N(C)CC(C)OC(=O)[*],2.3e-05,-4.638272163982407,1
29454,CC(CNC(=O)*)C(=O)N(C)CC(C)(C)N*,CC(CNC(=O)[*])C(=O)N(C)CC(C)(C)N[*],3.42e-05,-4.465973893943865,2
29455,CC(CC(C)NC(=O)CCNC(=O)*)N*,CC(CC(C)NC(=O)CCNC(=O)[*])N[*],6.24e-05,-4.204815410317576,2
29456,CC(CCNC(=O)NC(C)CN*)NC(=O)*,CC(CCNC(=O)NC(C)CN[*])NC(=O)[*],4.91e-05,-4.308918507877031,1
29457,CC(C)NC(=S)NCC(CO*)OC(=O)*,CC(C)NC(=S)NCC(CO[*])OC(=O)[*],2.43e-05,-4.614393726401688,0
29458,O=C(*)NCCC(NC(=O)CN*)C(F)(F)F,O=C([*])NCCC(NC(=O)CN[*])C(F)(F)F,4.89e-05,-4.31069114087638,3
29459,COC(=O)C(CCOC(=O)*)OCCCO*,COC(=O)C(CCOC(=O)[*])OCCCO[*],8.66e-05,-4.062482107982653,2
29460,O=C(CC(CN*)OC(=O)*)NCC=CCl,O=C(CC(CN[*])OC(=O)[*])NCC=CCl,5.44e-05,-4.2644011003018205,1
29461,CCCCN(CC)C(=O)C(COC(=O)*)N*,CCCCN(CC)C(=O)C(COC(=O)[*])N[*],1.71e-05,-4.767003889607846,3
29462,COC(=O)C(CCO*)OCCCNC(=O)*,COC(=O)C(CCO[*])OCCCNC(=O)[*],7.5e-05,-4.1249387366083,2
29463,CC(CNC(=O)NCC=CCO*)NC(=O)*,CC(CNC(=O)NCC=CCO[*])NC(=O)[*],3.86e-05,-4.413412695328245,1
29464,CC(CNC(=O)CC(C)(C)CN*)NC(=O)*,CC(CNC(=O)CC(C)(C)CN[*])NC(=O)[*],3.86e-05,-4.413412695328245,3
29465,NC(=O)CC(COC(=O)*)O*,NC(=O)CC(COC(=O)[*])O[*],5.3e-05,-4.275724130399211,1
29466,CCCC(O*)C(=O)N(C)C(C)CNC(=O)*,CCCC(O[*])C(=O)N(C)C(C)CNC(=O)[*],1.95e-05,-4.709965388637482,1
29467,CC(NC(=O)*)C(=O)N(C)CCO*,CC(NC(=O)[*])C(=O)N(C)CCO[*],2.77e-05,-4.557520230935552,0
29468,COC(=O)C(CO*)OC(=O)*,COC(=O)C(CO[*])OC(=O)[*],2.55e-05,-4.5934598195660445,1
29469,COCC(CNCCC(C)CO*)OC(=O)*,COCC(CNCCC(C)CO[*])OC(=O)[*],0.000105,-3.9788107009300617,3
29470,CC(NC(=O)C(NC(=O)*)C(C)O*)C(F)F,CC(NC(=O)C(NC(=O)[*])C(C)O[*])C(F)F,4.84e-05,-4.315154638355588,0
29471,CN(C)C(=S)SCC(COC(=O)*)O*,CN(C)C(=S)SCC(COC(=O)[*])O[*],3.08e-05,-4.511449283499556,3
29472,O=C(*)NC(CN*)P(=O)(O)O,O=C([*])NC(CN[*])P(=O)(O)O,7.93e-05,-4.100726812682396,2
29473,COCC(CO*)OC(=O)*,COCC(CO[*])OC(=O)[*],0.000129,-3.889410289700751,0
29474,COCC(CNC(CCF)COC(=O)*)O*,COCC(CNC(CCF)COC(=O)[*])O[*],8.37e-05,-4.07727454200674,3
29475,O=C(*)OC(COS)CO*,O=C([*])OC(COS)CO[*],4.65e-05,-4.3325470471100465,0
29476,O=C(O)CCC(CN*)(OC(=O)*)C(F)F,O=C(O)CCC(CN[*])(OC(=O)[*])C(F)F,4.65e-05,-4.3325470471100465,3
29477,CC(C)(C)C(OC(=O)*)C(=O)NCCN*,CC(C)(C)C(OC(=O)[*])C(=O)NCCN[*],2.33e-05,-4.632644078973981,2
29478,O=C(*)NC(COCCN*)C(=O)O,O=C([*])NC(COCCN[*])C(=O)O,6.87e-05,-4.16304326294045,3
29479,COC(=O)C(CN*)OC(=O)*,COC(=O)C(CN[*])OC(=O)[*],4.37e-05,-4.359518563029578,3
29480,CC(CC(=O)OCCCN*)OC(=O)*,CC(CC(=O)OCCCN[*])OC(=O)[*],8.01e-05,-4.096367483915762,0
29481,O=C(*)NC(C=COCCN*)C(=O)O,O=C([*])NC(C=COCCN[*])C(=O)O,5.99e-05,-4.2225731776106885,1
29482,CC(CONC(=O)C(C)C(C)NC(=O)*)N*,CC(CONC(=O)C(C)C(C)NC(=O)[*])N[*],6.32e-05,-4.199282921717615,2
29483,CC(NC(=O)C(CO*)NC(=O)*)C(=O)O,CC(NC(=O)C(CO[*])NC(=O)[*])C(=O)O,4.84e-05,-4.315154638355588,3
29484,CC(OC(=O)*)C(CO*)S(C)(=O)=O,CC(OC(=O)[*])C(CO[*])S(C)(=O)=O,5.32e-05,-4.274088367704952,3
29485,O=C(*)OCCCCCCCCCN*,O=C([*])OCCCCCCCCCN[*],7.98e-05,-4.09799710864927,2
29486,CC(C)C(CCNC(=O)CO*)OC(=O)*,CC(C)C(CCNC(=O)CO[*])OC(=O)[*],4.24e-05,-4.372634143407267,3
29487,CC(NC(=O)C(CO*)NC(=O)*)C(F)F,CC(NC(=O)C(CO[*])NC(=O)[*])C(F)F,4.07e-05,-4.39040559077478,1
29488,COC(=O)C(C)(CO*)OC(=O)*,COC(=O)C(C)(CO[*])OC(=O)[*],2.85e-05,-4.54515513999149,1
29489,O=C(*)OC(C(=O)O)C(CN*)C(=O)O,O=C([*])OC(C(=O)O)C(CN[*])C(=O)O,2.7e-05,-4.568636235841013,2
29490,O=C(*)NCCCCC(N*)P(=O)(O)O,O=C([*])NCCCCC(N[*])P(=O)(O)O,5.93e-05,-4.226945306635738,0
29491,O=C(*)NCC(F)(F)CCC(N*)C(=O)O,O=C([*])NCC(F)(F)CCC(N[*])C(=O)O,4.53e-05,-4.343901797987169,0
29492,C=C(CC)CN(CCO*)CCOC(=O)*,C=C(CC)CN(CCO[*])CCOC(=O)[*],5.55e-05,-4.255707016877324,2
29493,O=C(*)NCC(F)CCC(N*)C(=O)O,O=C([*])NCC(F)CCC(N[*])C(=O)O,6.86e-05,-4.163675884293248,1
29494,O=C(*)NCCOP(=O)(O)OCCN*,O=C([*])NCCOP(=O)(O)OCCN[*],5.25e-05,-4.279840696594043,0
29495,N#CN(CCO*)CCOC(=O)*,N#CN(CCO[*])CCOC(=O)[*],0.000106,-3.9746941347352296,0
29496,O=C(O)CC(O*)C(OC(=O)*)C(=O)O,O=C(O)CC(O[*])C(OC(=O)[*])C(=O)O,3.03e-05,-4.518557371497695,2
29497,CCN(C)C(=O)C(NC(=O)*)C(C)(C)O*,CCN(C)C(=O)C(NC(=O)[*])C(C)(C)O[*],3.07e-05,-4.512861624522814,1
29498,CSCC(CO*)NC(=O)*,CSCC(CO[*])NC(=O)[*],4.38e-05,-4.3585258894959,2
29499,CC(OC(=O)*)C(O*)P(=O)(O)O,CC(OC(=O)[*])C(O[*])P(=O)(O)O,6.88e-05,-4.162411561764489,1
29500,CC(N*)S(=O)(=O)C(C)NC(=O)*,CC(N[*])S(=O)(=O)C(C)NC(=O)[*],3.88e-05,-4.411168274405793,1
29501,C#CCCCN(CCCOC(=O)*)CCO*,C#CCCCN(CCCOC(=O)[*])CCO[*],8.86e-05,-4.052566278112949,0
29502,CCCN(C)C(=O)C(CCCN*)NC(=O)*,CCCN(C)C(=O)C(CCCN[*])NC(=O)[*],4.44e-05,-4.35261702988538,2
29503,O=C(*)NCC(O*)P(=O)(O)O,O=C([*])NCC(O[*])P(=O)(O)O,4.66e-05,-4.33161408331,1
29504,O=CN(CCO*)CCOC(=O)*,O=CN(CCO[*])CCOC(=O)[*],8.94e-05,-4.048662481204082,3
29505,CCC(CO*)(COC(=O)*)N(C)C,CCC(CO[*])(COC(=O)[*])N(C)C,3.49e-05,-4.45717457304082,0
29506,COC(=O)C(CCN*)NC(=O)*,COC(=O)C(CCN[*])NC(=O)[*],4.64e-05,-4.333482019445119,1
29507,CC(NCC(N*)C(=O)O)OC(=O)*,CC(NCC(N[*])C(=O)O)OC(=O)[*],3.11e-05,-4.507239610973163,1
29508,CCN(CC)C(C)(CNC(=O)*)O*,CCN(CC)C(C)(CNC(=O)[*])O[*],6.5e-05,-4.187086643357144,0
29509,C=CC(CO*)NCCCCCOC(=O)*,C=CC(CO[*])NCCCCCOC(=O)[*],0.000112,-3.9507819773298185,3
29510,C=C(Cl)CN(CCO*)CC(C)OC(=O)*,C=C(Cl)CN(CCO[*])CC(C)OC(=O)[*],7.11e-05,-4.148130399270234,3
29511,CC(CCOC(=O)*)NC(=O)C(C)O*,CC(CCOC(=O)[*])NC(=O)C(C)O[*],6.34e-05,-4.1979107421182675,0
29512,C=CCCC(CN(C)CCOC(=O)*)O*,C=CCCC(CN(C)CCOC(=O)[*])O[*],9.05e-05,-4.043351420794797,3
29513,CC(OC(=O)*)C(N*)C(=O)NCC(=O)O,CC(OC(=O)[*])C(N[*])C(=O)NCC(=O)O,5.55e-05,-4.255707016877324,2
29514,CC(C)CNC(=O)C(NC(=O)*)C(C)(C)O*,CC(C)CNC(=O)C(NC(=O)[*])C(C)(C)O[*],3.71e-05,-4.430626090384954,2
29515,CC(=O)CC(O*)C(C)NC(=O)*,CC(=O)CC(O[*])C(C)NC(=O)[*],4.94e-05,-4.306273051076353,3
29516,CC(CNC(=O)C(C)(C)OC(=O)*)O*,CC(CNC(=O)C(C)(C)OC(=O)[*])O[*],4.06e-05,-4.391473966422806,3
29517,CC#CCCN(CC(C)OC(=O)*)C(C)CO*,CC#CCCN(CC(C)OC(=O)[*])C(C)CO[*],6.83e-05,-4.165579296318468,1
29518,CC(C)CC(N*)C(=O)NCCOC(=O)*,CC(C)CC(N[*])C(=O)NCCOC(=O)[*],5.92e-05,-4.22767829327708,1
29519,C=CCCC(C)NC(C)(CO*)COC(=O)*,C=CCCC(C)NC(C)(CO[*])COC(=O)[*],1.46e-05,-4.835647144215563,1
29520,COCC(C)CN(CCN*)CCOC(=O)*,COCC(C)CN(CCN[*])CCOC(=O)[*],8e-05,-4.096910013008056,2
29521,N=C(N)CCN(CCO*)CCOC(=O)*,N=C(N)CCN(CCO[*])CCOC(=O)[*],0.000109,-3.962573502059376,2
29522,C=CCCC(C)N(CCO*)CCOC(=O)*,C=CCCC(C)N(CCO[*])CCOC(=O)[*],6.6e-05,-4.180456064458132,3
29523,O=C(*)NCC(=O)NCCO*,O=C([*])NCC(=O)NCCO[*],7.06e-05,-4.151195298948196,0
29524,CCOC(=O)C(CO*)COC(=O)*,CCOC(=O)C(CO[*])COC(=O)[*],4.09e-05,-4.388276691992658,2
29525,C#CCCC(CNC(C)C(C)O*)OC(=O)*,C#CCCC(CNC(C)C(C)O[*])OC(=O)[*],5.82e-05,-4.235077015350112,2
29526,C=CCCCN(CCOC(=O)*)CC(C)O*,C=CCCCN(CCOC(=O)[*])CC(C)O[*],8.09e-05,-4.092051478387727,3
29527,CC(C)(C)OC(=O)NCC(COC(=O)*)N*,CC(C)(C)OC(=O)NCC(COC(=O)[*])N[*],4.32e-05,-4.364516253185088,3
29528,C=CCCC(CO*)NCC(CC)OC(=O)*,C=CCCC(CO[*])NCC(CC)OC(=O)[*],8.29e-05,-4.081445469449727,0
29529,CC(C)C(O*)(C(=O)O)C(C)OC(=O)*,CC(C)C(O[*])(C(=O)O)C(C)OC(=O)[*],2.69e-05,-4.570247719997592,2
29530,CCN(CCO*)C(=O)CNC(=O)*,CCN(CCO[*])C(=O)CNC(=O)[*],6.17e-05,-4.209714835966758,3
29531,C=CC(COC(=O)*)NCCC(C)(C)O*,C=CC(COC(=O)[*])NCCC(C)(C)O[*],3.16e-05,-4.5003129173815966,0
29532,CC(C)CCC(CNCC#CCOC(=O)*)O*,CC(C)CCC(CNCC#CCOC(=O)[*])O[*],4.53e-05,-4.343901797987169,0
29533,CCCC(OC(=O)*)C(=O)NC(C)CN*,CCCC(OC(=O)[*])C(=O)NC(C)CN[*],5.98e-05,-4.22329881601159,2
