model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,threshold_label,threshold_s_cm,threshold_log10,tp,fp,tn,fn,precision,recall,f1,predicted_positive_rate,true_positive_rate,enrichment
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.1,1e-4,0.0001,-4.0,349,194,5375,352,0.6427255985267035,0.4978601997146933,0.5610932475884246,0.08660287081339713,0.11180223285486443,5.748772471843696
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,34,20,6164,52,0.6296296296296297,0.3953488372093023,0.48571428571428577,0.00861244019138756,0.013716108452950558,45.90439276485788
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5335,632,155,148,0.894084129378247,0.9730074776582163,0.931877729257642,0.9516746411483253,0.874481658692185,1.0224161027177838
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2774,954,1767,775,0.744098712446352,0.7816286277824739,0.7624020887728459,0.5945773524720893,0.5660287081339713,1.3145953584217036
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,1.0,1e-4,0.0001,-4.0,348,194,5375,353,0.6420664206642066,0.4964336661911555,0.5599356395816573,0.08644338118022328,0.11180223285486443,5.742876544314658
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,36,20,6164,50,0.6428571428571429,0.4186046511627907,0.5070422535211269,0.008931419457735247,0.013716108452950558,46.8687707641196
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5353,636,151,130,0.8938053097345132,0.9762903519970819,0.933228730822873,0.9551834130781499,0.874481658692185,1.022097262818785
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,10.0,5e-5,5e-05,-4.301029995663981,2804,953,1768,745,0.7463401650252861,0.7900817131586363,0.7675882836025185,0.5992025518341307,0.5660287081339713,1.3185553211351209
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,10.0,1e-4,0.0001,-4.0,350,187,5382,351,0.6517690875232774,0.4992867332382311,0.5654281098546042,0.08564593301435407,0.11180223285486443,5.829660740044151
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,37,17,6167,49,0.6851851851851852,0.43023255813953487,0.5285714285714286,0.00861244019138756,0.013716108452950558,49.95478036175711
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5398,653,134,85,0.892083953065609,0.9844975378442459,0.9360152592335703,0.9650717703349282,0.874481658692185,1.0201288319754456
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,100.0,5e-5,5e-05,-4.301029995663981,2827,964,1757,722,0.7457135320495911,0.7965624119470274,0.7702997275204361,0.6046251993620415,0.5660287081339713,1.3174482518881194
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,100.0,1e-4,0.0001,-4.0,351,178,5391,350,0.6635160680529301,0.5007132667617689,0.5707317073170732,0.08437001594896332,0.11180223285486443,5.934730023811515
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,35,10,6174,51,0.7777777777777778,0.4069767441860465,0.534351145038168,0.007177033492822967,0.013716108452950558,56.70542635658915
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5283,598,189,200,0.8983166128209488,0.963523618457049,0.9297782470960929,0.9379585326953748,0.874481658692185,1.027256093814946
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2823,1035,1686,726,0.7317262830482115,0.7954353338968724,0.7622519238558121,0.615311004784689,0.5660287081339713,1.2927370512009821
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.01,1e-4,0.0001,-4.0,411,313,5256,290,0.5676795580110497,0.5863052781740371,0.5768421052631579,0.11547049441786283,0.11180223285486443,5.077533279214382
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,37,28,6156,49,0.5692307692307692,0.43023255813953487,0.4900662251655629,0.01036682615629984,0.013716108452950558,41.50089445438282
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5283,599,188,200,0.89816388983339,0.963523618457049,0.9296964364276287,0.9381180223285487,0.874481658692185,1.0270814498003566
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2823,1034,1687,726,0.7319159968887736,0.7954353338968724,0.76235484742101,0.6151515151515151,0.5660287081339713,1.2930722176648664
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.1,1e-4,0.0001,-4.0,411,313,5256,290,0.5676795580110497,0.5863052781740371,0.5768421052631579,0.11547049441786283,0.11180223285486443,5.077533279214382
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,37,28,6156,49,0.5692307692307692,0.43023255813953487,0.4900662251655629,0.01036682615629984,0.013716108452950558,41.50089445438282
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5286,599,188,197,0.8982158028887001,0.9640707641801933,0.9299788881069669,0.9385964912280702,0.874481658692185,1.02714081417329
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2835,1028,1693,714,0.733885581154543,0.7988165680473372,0.764975715056665,0.6161084529505582,0.5660287081339713,1.296551872031272
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,1.0,1e-4,0.0001,-4.0,408,306,5263,293,0.5714285714285714,0.5820256776034237,0.576678445229682,0.11387559808612441,0.11180223285486443,5.111065824332586
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,37,27,6157,49,0.578125,0.43023255813953487,0.49333333333333335,0.010207336523125997,0.013716108452950558,42.149345930232556
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5309,608,179,174,0.8972452256210918,0.9682655480576327,0.9314035087719298,0.9437001594896332,0.874481658692185,1.0260309255232984
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,10.0,5e-5,5e-05,-4.301029995663981,2843,1030,1691,706,0.7340562871159309,0.8010707241476472,0.7661007814605229,0.6177033492822966,0.5660287081339713,1.2968534573730308
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,10.0,1e-4,0.0001,-4.0,410,275,5294,291,0.5985401459854015,0.5848787446504993,0.5916305916305917,0.10925039872408293,0.11180223285486443,5.353561648114789
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,37,24,6160,49,0.6065573770491803,0.43023255813953487,0.5034013605442177,0.009728867623604465,0.013716108452950558,44.222264582539076
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5366,635,152,117,0.8941843026162306,0.9786613167973737,0.9345175896900035,0.957097288676236,0.874481658692185,1.0225306542775425
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,100.0,5e-5,5e-05,-4.301029995663981,2903,1079,1642,646,0.7290306378704169,0.8179768948999718,0.7709467534192006,0.6350877192982456,0.5660287081339713,1.287974668765149
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,100.0,1e-4,0.0001,-4.0,410,259,5310,291,0.6128550074738416,0.5848787446504993,0.5985401459854014,0.10669856459330143,0.11180223285486443,5.481598996948626
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,38,19,6165,48,0.6666666666666666,0.4418604651162791,0.5314685314685315,0.00909090909090909,0.013716108452950558,48.604651162790695
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,17,2,6243,8,0.8947368421052632,0.68,0.7727272727272727,0.0030303030303030303,0.003987240829346092,224.4
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5326,620,167,157,0.8957282206525395,0.9713660404887835,0.9320150494356462,0.9483253588516747,0.874481658692185,1.0242961779119868
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2872,1073,1648,677,0.7280101394169836,0.8092420400112708,0.7664798505471043,0.6291866028708134,0.5660287081339713,1.2861717594095483
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.01,1e-4,0.0001,-4.0,395,269,5300,306,0.5948795180722891,0.5634807417974322,0.5787545787545787,0.10590111642743222,0.11180223285486443,5.320819655225753
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,36,24,6160,50,0.6,0.4186046511627907,0.49315068493150693,0.009569377990430622,0.013716108452950558,43.74418604651162
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5326,620,167,157,0.8957282206525395,0.9713660404887835,0.9320150494356462,0.9483253588516747,0.874481658692185,1.0242961779119868
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2873,1072,1649,676,0.7282636248415716,0.8095238095238095,0.7667467307179076,0.6291866028708134,0.5660287081339713,1.2866195908021
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.1,1e-4,0.0001,-4.0,394,268,5301,307,0.595166163141994,0.5620542082738944,0.5781364636830522,0.10558213716108453,0.11180223285486443,5.323383513409847
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,36,24,6160,50,0.6,0.4186046511627907,0.49315068493150693,0.009569377990430622,0.013716108452950558,43.74418604651162
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5331,622,165,152,0.8955148664538888,0.9722779500273573,0.9323189926547744,0.9494417862838915,0.874481658692185,1.0240522000120158
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2874,1073,1648,675,0.7281479604763111,0.8098055790363483,0.7668089647812167,0.6295055821371611,0.5660287081339713,1.2864152471644041
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,1.0,1e-4,0.0001,-4.0,392,266,5303,309,0.5957446808510638,0.5592011412268189,0.5768947755702722,0.10494417862838916,0.11180223285486443,5.328557987070143
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,36,24,6160,50,0.6,0.4186046511627907,0.49315068493150693,0.009569377990430622,0.013716108452950558,43.74418604651162
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5350,628,159,133,0.8949481431917029,0.9757432062739376,0.9336009074251811,0.9534290271132376,0.874481658692185,1.0234041323749732
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,10.0,5e-5,5e-05,-4.301029995663981,2904,1083,1638,645,0.7283671933784801,0.8182586644125106,0.7707006369426751,0.6358851674641148,0.5660287081339713,1.2868025648022174
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,10.0,1e-4,0.0001,-4.0,389,253,5316,312,0.6059190031152648,0.5549215406562055,0.5793000744601638,0.10239234449760766,0.11180223285486443,5.419560840988175
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,36,22,6162,50,0.6206896551724138,0.4186046511627907,0.5,0.009250398724082934,0.013716108452950558,45.25260625501203
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5401,660,127,82,0.8911070780399274,0.9850446835673902,0.9357241857241857,0.9666666666666667,0.874481658692185,1.0190117416214381
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,100.0,5e-5,5e-05,-4.301029995663981,2960,1131,1590,589,0.7235394769005133,0.8340377571146802,0.7748691099476439,0.6524720893141945,0.5660287081339713,1.2782734629941443
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,100.0,1e-4,0.0001,-4.0,393,234,5335,308,0.6267942583732058,0.5606276747503567,0.5918674698795181,0.1,0.11180223285486443,5.606276747503567
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,36,15,6169,50,0.7058823529411765,0.4186046511627907,0.5255474452554746,0.008133971291866028,0.013716108452950558,51.46374829001368
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,17,2,6243,8,0.8947368421052632,0.68,0.7727272727272727,0.0030303030303030303,0.003987240829346092,224.4
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5363,644,143,120,0.8927917429665391,0.9781141710742295,0.9335073977371628,0.9580542264752792,0.874481658692185,1.0209382141893488
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2853,1066,1655,696,0.7279918346516968,0.8038884192730347,0.7640599892876271,0.6250398724082935,0.5660287081339713,1.2861394204751024
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.01,1e-4,0.0001,-4.0,363,221,5348,338,0.6215753424657534,0.5178316690442225,0.5649805447470817,0.09314194577352472,0.11180223285486443,5.5595968577179375
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,36,21,6163,50,0.631578947368421,0.4186046511627907,0.5034965034965034,0.00909090909090909,0.013716108452950558,46.04651162790697
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5363,644,143,120,0.8927917429665391,0.9781141710742295,0.9335073977371628,0.9580542264752792,0.874481658692185,1.0209382141893488
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2857,1067,1654,692,0.7280835881753313,0.8050154973231897,0.7646192961327445,0.6258373205741626,0.5660287081339713,1.2863015209521913
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.1,1e-4,0.0001,-4.0,363,221,5348,338,0.6215753424657534,0.5178316690442225,0.5649805447470817,0.09314194577352472,0.11180223285486443,5.5595968577179375
