Trajectory ID,SMILES,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number,PSMILES,log10_cond,fold
9547,CC(C)CC(CNC(=O)*)NC(=O)C(C)N*,1.36,474.0,19.0,1.26,3.77e-05,1.45e-08,8.93e-09,6.75e-09,0.0022,CC(C)CC(CNC(=O)[*])NC(=O)C(C)N[*],-4.423658649794207,0
9548,CCCN(CCOC(=O)*)CC(C)(C)O*,1.44,462.0,19.0,1.2,3.84e-05,3.61e-08,1.74e-08,1.81e-08,-0.532,CCCN(CCOC(=O)[*])CC(C)(C)O[*],-4.4156687756324695,3
9549,CC(CO*)(COC(=O)*)NC(=O)C(C)(F)F,1.43,484.0,26.0,1.48,7.62e-05,2.99e-08,1.56e-08,1.31e-08,0.0374,CC(CO[*])(COC(=O)[*])NC(=O)C(C)(F)F,-4.1180450286604,2
9551,CCCC(C)(O*)C(=O)NCCOC(=O)*,1.44,462.0,19.0,1.32,5.4e-05,2.36e-08,1.31e-08,9e-09,0.0832,CCCC(C)(O[*])C(=O)NCCOC(=O)[*],-4.267606240177032,2
9552,COCC(NC(=O)*)C(=O)NC(C)CCN*,1.36,476.0,17.0,1.34,4.86e-05,1.45e-08,8.39e-09,6.89e-09,0.349,COCC(NC(=O)[*])C(=O)NC(C)CCN[*],-4.313363730737707,3
9553,CCC(C)CC(=O)NCC(CN*)OC(=O)*,1.5,475.0,31.0,1.28,3.82e-05,2.18e-08,1.45e-08,7.84e-09,0.123,CCC(C)CC(=O)NCC(CN[*])OC(=O)[*],-4.4179366370882915,0
9555,CCC(CC)(CNC(=O)C(C)NC(=O)*)N*,1.36,474.0,19.0,1.29,4.55e-05,1.4e-08,8.53e-09,5.42e-09,0.261,CCC(CC)(CNC(=O)C(C)NC(=O)[*])N[*],-4.341988603342887,2
9556,CCCC(COC(=O)*)N*,1.38,390.0,31.0,1.24,6.36e-05,3.12e-08,1.91e-08,1.14e-08,0.0148,CCCC(COC(=O)[*])N[*],-4.196542884351586,3
9557,CC(NC(=O)CCNC(=O)*)C(C)(C)O*,1.46,461.0,17.0,1.3,4.51e-05,1.66e-08,1.06e-08,8.67e-09,0.189,CC(NC(=O)CCNC(=O)[*])C(C)(C)O[*],-4.345823458122039,1
9559,CCC(C)C(N*)C(=O)NCC(C)NC(=O)*,1.36,474.0,19.0,1.27,2.8e-05,1.05e-08,5.48e-09,4.58e-09,0.171,CCC(C)C(N[*])C(=O)NCC(C)NC(=O)[*],-4.552841968657781,1
9560,CC=CC=CC(=O)NCC(COC(=O)*)O*,1.27,472.0,31.0,1.33,9.62e-05,3.94e-08,2.15e-08,1.43e-08,-0.25,CC=CC=CC(=O)NCC(COC(=O)[*])O[*],-4.016824927962187,0
9562,CCCNC(=O)NC(CO*)C(C)OC(=O)*,1.47,477.0,26.0,1.35,5.87e-05,2.28e-08,1.06e-08,9.91e-09,-0.105,CCCNC(=O)NC(CO[*])C(C)OC(=O)[*],-4.231361898752385,3
9563,CC(CCO*)NCCCOC(=O)*,1.49,434.0,16.0,1.26,0.000122,4.43e-08,2.89e-08,4.45e-08,0.276,CC(CCO[*])NCCCOC(=O)[*],-3.9136401693252516,0
9564,CC(C)(COC(=O)*)C(=O)NCCO*,1.42,448.0,17.0,1.35,4.68e-05,1.57e-08,9.22e-09,8.05e-09,0.154,CC(C)(COC(=O)[*])C(=O)NCCO[*],-4.329754146925876,0
9565,CC(C)CC(OC(=O)*)C(=O)NCCO*,1.44,462.0,19.0,1.31,6.14e-05,2.7e-08,1.42e-08,8.73e-09,-0.153,CC(C)CC(OC(=O)[*])C(=O)NCCO[*],-4.211831628858833,1
9566,CCNC(=O)NC(CO*)C(C)OC(=O)*,1.35,463.0,26.0,1.38,6.86e-05,2.35e-08,2.07e-08,6.12e-09,0.486,CCNC(=O)NC(CO[*])C(C)OC(=O)[*],-4.163675884293248,1
9567,CC(CCN(C)C(=O)C(C)O*)OC(=O)*,1.45,462.0,17.0,1.31,3.32e-05,1.45e-08,9.29e-09,9.36e-09,0.218,CC(CCN(C)C(=O)C(C)O[*])OC(=O)[*],-4.478861916295964,1
9568,CCN(CC(C)OC)CC(CO*)OC(=O)*,1.48,478.0,31.0,1.24,7.69e-05,4.33e-08,1.49e-08,1.8e-08,-0.306,CCN(CC(C)OC)CC(CO[*])OC(=O)[*],-4.114073660198569,2
9569,CC(C)C(C)C(=O)NCC(CNC(=O)*)O*,1.5,475.0,31.0,1.27,3.82e-05,2.02e-08,1.07e-08,6.69e-09,-0.157,CC(C)C(C)C(=O)NCC(CNC(=O)[*])O[*],-4.4179366370882915,0
9570,CC(CNC(=O)C(CC(F)F)NC(=O)*)N*,1.48,482.0,19.0,1.49,5.57e-05,1.31e-08,1.83e-08,9.14e-09,0.545,CC(CNC(=O)C(CC(F)F)NC(=O)[*])N[*],-4.2541448048262716,3
9571,CC(CNC(=O)*)N(C)C(=O)CCCCN*,1.38,474.0,14.0,1.28,4.77e-05,1.56e-08,1.21e-08,9.57e-09,0.377,CC(CNC(=O)[*])N(C)C(=O)CCCCN[*],-4.321481620959886,1
9572,CC(C)C(CCN(C)C(=O)CN*)NC(=O)*,1.37,474.0,17.0,1.26,4.1e-05,1.48e-08,1.05e-08,7.51e-09,0.303,CC(C)C(CCN(C)C(=O)CN[*])NC(=O)[*],-4.3872161432802645,1
9573,C=CC(CO*)NCC(C)(OC(=O)*)C(F)F,1.48,482.0,19.0,1.38,6.34e-05,3.03e-08,2.02e-08,1.76e-08,0.0559,C=CC(CO[*])NCC(C)(OC(=O)[*])C(F)F,-4.1979107421182675,1
9574,C=CC(CNCCC(C)N*)OC(=O)*,1.44,445.0,17.0,1.22,4.76e-05,1.5e-08,1.39e-08,1.15e-08,0.392,C=CC(CNCCC(C)N[*])OC(=O)[*],-4.3223930472795065,2
9575,CN(CCNC(=O)*)C(=O)CCN*,1.42,432.0,17.0,1.38,5.58e-05,1.36e-08,9.06e-09,7.44e-09,0.241,CN(CCNC(=O)[*])C(=O)CCN[*],-4.253365801062421,2
9577,CC(C)(CNC(=O)CCCCNC(=O)*)N*,1.38,474.0,14.0,1.28,4.82e-05,1.35e-08,1.14e-08,1.01e-08,0.355,CC(C)(CNC(=O)CCCCNC(=O)[*])N[*],-4.31695296176115,1
9578,COC(=O)N(CCCN*)CCCNC(=O)*,1.44,476.0,16.0,1.33,7.11e-05,2.08e-08,1.49e-08,1.29e-08,0.164,COC(=O)N(CCCN[*])CCCNC(=O)[*],-4.148130399270234,0
9579,CC=C(C)C(=O)N(C)CC(COC(=O)*)O*,1.26,474.0,31.0,1.29,4.28e-05,2.55e-08,1.84e-08,1.13e-08,0.0585,CC=C(C)C(=O)N(C)CC(COC(=O)[*])O[*],-4.368556230986828,1
9580,CC(CC#N)C(=O)NCC(CNC(=O)*)O*,1.27,472.0,31.0,1.36,5.96e-05,1.93e-08,1.99e-08,9.73e-09,0.546,CC(CC#N)C(=O)NCC(CNC(=O)[*])O[*],-4.2247537402597635,3
9581,CN(CC(C)(C)N*)C(=O)CNC(=O)*,1.41,446.0,19.0,1.33,4.18e-05,1.31e-08,8.44e-09,7.6e-09,0.238,CN(CC(C)(C)N[*])C(=O)CNC(=O)[*],-4.3788237182249645,0
9583,COCC(CCNC(C)CCO*)OC(=O)*,1.43,478.0,16.0,1.24,8.85e-05,4.8e-08,2.31e-08,3.93e-08,0.0247,COCC(CCNC(C)CCO[*])OC(=O)[*],-4.053056729302175,1
9584,CC(CCNCC(C)OC(=O)*)O*,1.4,434.0,17.0,1.22,4.93e-05,3.1e-08,1.71e-08,2.98e-08,0.0541,CC(CCNCC(C)OC(=O)[*])O[*],-4.30715308072277,2
9585,C=CC=CCCN(CCCO*)CCOC(=O)*,1.44,486.0,17.0,1.22,9.45e-05,5.77e-08,3.12e-08,3.88e-08,-0.0434,C=CC=CCCN(CCCO[*])CCOC(=O)[*],-4.024568191490737,3
9586,CCC(CNCCC(C)(C)O*)OC(=O)*,1.45,462.0,17.0,1.19,4.1e-05,2.96e-08,1.55e-08,2.34e-08,-0.821,CCC(CNCCC(C)(C)O[*])OC(=O)[*],-4.3872161432802645,0
9587,CC(CCNC(=O)C(C)C(C)N*)NC(=O)*,1.45,474.0,16.0,1.28,4.94e-05,1.52e-08,1.04e-08,8.57e-09,0.232,CC(CCNC(=O)C(C)C(C)N[*])NC(=O)[*],-4.306273051076353,0
9588,CC(CO*)NC(=O)C(C)(C)COC(=O)*,1.45,462.0,17.0,1.31,6.14e-05,2.11e-08,1.17e-08,1.1e-08,0.159,CC(CO[*])NC(=O)C(C)(C)COC(=O)[*],-4.211831628858833,2
9589,CCN(CCNC(=O)*)C(=O)C(C)(C)N*,1.46,460.0,19.0,1.3,3.12e-05,1.28e-08,8.79e-09,4.74e-09,0.0438,CCN(CCNC(=O)[*])C(=O)C(C)(C)N[*],-4.505845405981558,2
9590,CC(NC(=O)*)C(=O)NC(C)(CN*)C(C)C,1.36,474.0,19.0,1.26,3.93e-05,1.25e-08,8.19e-09,4.86e-09,0.139,CC(NC(=O)[*])C(=O)NC(C)(CN[*])C(C)C,-4.405607449624573,1
9591,CC(C)C(CO*)NC(=O)C(C)(C)OC(=O)*,1.35,476.0,19.0,1.26,7.74e-05,3.42e-08,1.77e-08,1.48e-08,0.243,CC(C)C(CO[*])NC(=O)C(C)(C)OC(=O)[*],-4.111259039317107,2
9592,CCCCCC(O*)C(C)COC(=O)*,1.47,447.0,26.0,1.16,2.84e-05,5.13e-08,2.68e-08,3.47e-08,-0.688,CCCCCC(O[*])C(C)COC(=O)[*],-4.546681659952962,0
9594,CCC(CO*)N(C)C(=O)COC(=O)*,1.39,448.0,19.0,1.34,5.1e-05,2.26e-08,1.78e-08,1.65e-08,0.0926,CCC(CO[*])N(C)C(=O)COC(=O)[*],-4.292429823902063,1
9595,CCC(C)(CCO*)NC(=O)COC(=O)*,1.45,462.0,17.0,1.34,2.85e-05,8.98e-09,5.02e-09,6.62e-09,0.115,CCC(C)(CCO[*])NC(=O)COC(=O)[*],-4.54515513999149,0
9596,O=C(CCCCCOC(=O)*)NCCN*,1.46,461.0,13.0,1.31,6.26e-05,1.87e-08,1.79e-08,1.76e-08,0.324,O=C(CCCCCOC(=O)[*])NCCN[*],-4.20342566678957,3
9597,CCN(C(=O)C(C)(C)O*)C(C)COC(=O)*,1.35,476.0,19.0,1.27,2.86e-05,1.45e-08,1.35e-08,1.1e-08,0.124,CCN(C(=O)C(C)(C)O[*])C(C)COC(=O)[*],-4.543633966870957,3
9598,CCC=CNCC(CO*)OC(=O)*,1.34,432.0,31.0,1.25,1.58e-05,1.94e-08,1.45e-08,1.41e-08,-0.175,CCC=CNCC(CO[*])OC(=O)[*],-4.801342913045577,0
9599,CCCC(C)(NC(=O)*)C(=O)NC(C)CN*,1.36,474.0,19.0,1.26,5.38e-05,1.86e-08,1.22e-08,7.01e-09,0.323,CCCC(C)(NC(=O)[*])C(=O)NC(C)CN[*],-4.269217724333611,0
9601,CCC(CC)(CNC(=O)CN*)NC(=O)*,1.46,460.0,19.0,1.31,4.87e-05,1.52e-08,8.87e-09,6.11e-09,0.056,CCC(CC)(CNC(=O)CN[*])NC(=O)[*],-4.3124710387853655,2
9602,CCOCC(C)(CO*)CC(C)COC(=O)*,1.34,477.0,19.0,1.19,3.61e-05,3.34e-08,1.71e-08,2.57e-08,-0.596,CCOCC(C)(CO[*])CC(C)COC(=O)[*],-4.442492798094342,2
9603,CCC(C)(CNC(=O)C(C)O*)OC(=O)*,1.44,462.0,19.0,1.31,4.25e-05,2.34e-08,1.07e-08,8.79e-09,-0.214,CCC(C)(CNC(=O)C(C)O[*])OC(=O)[*],-4.371611069949688,2
9604,CC(CCO*)NC(=O)C(C)(C)OC(=O)*,1.45,462.0,17.0,1.31,3.77e-05,9.63e-09,5.78e-09,5.87e-09,0.3,CC(CCO[*])NC(=O)C(C)(C)OC(=O)[*],-4.423658649794207,2
9605,CC(C)C(OC(=O)*)C(=O)NOCCO*,1.44,464.0,17.0,1.36,7.78e-05,2.54e-08,1.9e-08,1.64e-08,0.113,CC(C)C(OC(=O)[*])C(=O)NOCCO[*],-4.1090204030103115,0
9607,CC(CN*)NC(=O)C(CC(F)F)NC(=O)*,1.48,482.0,19.0,1.5,4.93e-05,1.37e-08,1.09e-08,7.34e-09,0.297,CC(CN[*])NC(=O)C(CC(F)F)NC(=O)[*],-4.30715308072277,2
9608,CC(CNC(=O)*)C(=O)N(C)CCCN*,1.41,460.0,16.0,1.31,3.84e-05,1.11e-08,9.6e-09,9.76e-09,0.323,CC(CNC(=O)[*])C(=O)N(C)CCCN[*],-4.4156687756324695,0
9609,CC(CCCNC(=O)*)NC(=O)C(C)(C)N*,1.45,474.0,16.0,1.27,3.01e-05,9.86e-09,4.72e-09,5.53e-09,0.0976,CC(CCCNC(=O)[*])NC(=O)C(C)(C)N[*],-4.521433504406157,1
9610,CCC(CC)CNC(=O)C(CO*)NC(=O)*,1.5,475.0,31.0,1.24,5.04e-05,2.65e-08,1.47e-08,1.27e-08,-0.33,CCC(CC)CNC(=O)C(CO[*])NC(=O)[*],-4.297569463554475,3
9611,CC(C)(C)CC(CCO*)OC(=O)*,1.39,433.0,26.0,1.17,3.87e-05,3.99e-08,1.74e-08,2.17e-08,0.00284,CC(C)(C)CC(CCO[*])OC(=O)[*],-4.412289034981089,0
9612,CNCCN(C)C(=O)CC(CNC(=O)*)O*,1.49,476.0,31.0,1.34,5.08e-05,1.62e-08,7.6e-09,7.4e-09,0.01,CNCCN(C)C(=O)CC(CNC(=O)[*])O[*],-4.294136287716081,1
9613,CC(CNC(=O)C(C)(C)CNC(=O)*)N*,1.46,460.0,17.0,1.3,4.14e-05,1.46e-08,7.78e-09,7.71e-09,0.179,CC(CNC(=O)C(C)(C)CNC(=O)[*])N[*],-4.382999658879101,0
9614,CCCCC(CN*)NC(=O)C(C)NC(=O)*,1.36,474.0,19.0,1.26,6.24e-05,2.56e-08,1.46e-08,1.25e-08,-0.0711,CCCCC(CN[*])NC(=O)C(C)NC(=O)[*],-4.204815410317576,1
9616,CC(CCNC(=O)*)NC(=O)C(N*)C(C)C,1.37,474.0,17.0,1.27,3.98e-05,1.57e-08,9.13e-09,7.1e-09,0.114,CC(CCNC(=O)[*])NC(=O)C(N[*])C(C)C,-4.400116927926312,1
9619,CCC(CO*)C(=O)NCCCCOC(=O)*,1.49,476.0,14.0,1.29,9.13e-05,3.22e-08,1.92e-08,1.78e-08,0.251,CCC(CO[*])C(=O)NCCCCOC(=O)[*],-4.039529222465701,1
9620,CC(CCN*)NC(=O)C(C)CNC(=O)*,1.41,460.0,16.0,1.3,4.21e-05,1.28e-08,9.92e-09,7.13e-09,0.368,CC(CCN[*])NC(=O)C(C)CNC(=O)[*],-4.375717904164332,1
9621,CC(CN(C)C(C)CNC(=O)*)N*,1.38,432.0,19.0,1.23,5.4e-05,1.53e-08,9.88e-09,7.8e-09,0.00514,CC(CN(C)C(C)CNC(=O)[*])N[*],-4.267606240177032,3
9622,CN(CC(C)(C)NC(=O)*)C(=O)C(C)(C)N*,1.36,474.0,19.0,1.26,2.43e-05,1.09e-08,4.83e-09,3.65e-09,0.0264,CN(CC(C)(C)NC(=O)[*])C(=O)C(C)(C)N[*],-4.614393726401688,2
9623,CC(C)OC(=O)NC(CO*)C(C)OC(=O)*,1.47,478.0,26.0,1.33,5.71e-05,3.21e-08,1.66e-08,1.67e-08,0.153,CC(C)OC(=O)NC(CO[*])C(C)OC(=O)[*],-4.243363891754152,0
9624,CC(CCOC(=O)*)S(=O)(=O)CCCO*,1.39,483.0,16.0,1.44,0.00011,2.65e-08,2.39e-08,2.75e-08,0.378,CC(CCOC(=O)[*])S(=O)(=O)CCCO[*],-3.958607314841775,3
9626,CCC(N*)C(=O)NC(C)(C)CNC(=O)*,1.46,460.0,19.0,1.3,6.07e-05,1.69e-08,1.6e-08,8.49e-09,0.221,CCC(N[*])C(=O)NC(C)(C)CNC(=O)[*],-4.2168113089247425,3
9627,CC(C)(CNC(=O)CCCN*)NC(=O)*,1.41,460.0,16.0,1.3,3.93e-05,1.14e-08,5.98e-09,6.74e-09,0.347,CC(C)(CNC(=O)CCCN[*])NC(=O)[*],-4.405607449624573,2
9628,CC(C)CC(COC(=O)*)NC(=O)CO*,1.44,462.0,19.0,1.32,3.52e-05,1.43e-08,1.06e-08,9.77e-09,0.324,CC(C)CC(COC(=O)[*])NC(=O)CO[*],-4.453457336521869,1
9629,CCCC(OC(=O)*)C(=O)N(CC)CCN*,1.35,475.0,19.0,1.26,4.04e-05,2.06e-08,1.44e-08,9.51e-09,0.157,CCCC(OC(=O)[*])C(=O)N(CC)CCN[*],-4.393618634889395,0
9630,CC(C)(F)C(=O)NCC(CN*)OC(=O)*,1.31,465.0,31.0,1.38,5.45e-05,2.33e-08,1.45e-08,1.02e-08,0.217,CC(C)(F)C(=O)NCC(CN[*])OC(=O)[*],-4.2636034977233574,3
9633,CC(N*)C(C)C(=O)N(C)CCNC(=O)*,1.46,460.0,17.0,1.31,5.35e-05,1.77e-08,7.62e-09,6.94e-09,0.0732,CC(N[*])C(C)C(=O)N(C)CCNC(=O)[*],-4.2716462179787715,3
9636,CN(CCCNC(=O)*)C(=O)CCCN*,1.48,460.0,14.0,1.32,5.02e-05,1.6e-08,7.3e-09,1.07e-08,0.0438,CN(CCCNC(=O)[*])C(=O)CCCN[*],-4.29929628285498,3
9637,CC(C)(C)C(OC(=O)*)C(=O)NCCO*,1.44,462.0,19.0,1.31,3.51e-05,1.42e-08,1.18e-08,8.93e-09,0.33,CC(C)(C)C(OC(=O)[*])C(=O)NCCO[*],-4.454692883534176,3
9642,CCCN(CCOC(=O)*)CC(CC#N)O*,1.37,473.0,19.0,1.28,4.9e-05,2.27e-08,1.4e-08,1.38e-08,0.116,CCCN(CCOC(=O)[*])CC(CC#N)O[*],-4.309803919971486,0
9643,CCCC(CNCC(=O)CCO*)OC(=O)*,1.44,476.0,16.0,1.27,5.46e-05,2.7e-08,1.71e-08,2.34e-08,0.0122,CCCC(CNCC(=O)CCO[*])OC(=O)[*],-4.262807357295263,0
9644,CSC(C)C(=O)NC(CO*)COC(=O)*,1.45,480.0,26.0,1.42,3.9e-05,1.38e-08,9.08e-09,1.04e-08,0.15,CSC(C)C(=O)NC(CO[*])COC(=O)[*],-4.4089353929735005,3
9645,CCCOC(=O)NC(CO*)COC(=O)*,1.34,464.0,26.0,1.36,4.08e-05,2.07e-08,9.02e-09,1.09e-08,0.0977,CCCOC(=O)NC(CO[*])COC(=O)[*],-4.38933983691012,3
9646,CN(CCNC(=O)*)C(=O)C(C)(C)N*,1.41,446.0,19.0,1.32,3.67e-05,1.14e-08,7.42e-09,5.14e-09,0.186,CN(CCNC(=O)[*])C(=O)C(C)(C)N[*],-4.435333935747911,0
9647,CC(N*)C(=O)NCC(NC(=O)*)C(C)C,1.46,460.0,19.0,1.3,3.96e-05,1.36e-08,7.49e-09,5.72e-09,0.145,CC(N[*])C(=O)NCC(NC(=O)[*])C(C)C,-4.402304814074488,1
9648,CC(CCCOC(=O)*)NC(=O)C(C)O*,1.4,462.0,16.0,1.31,5.27e-05,2.07e-08,1.44e-08,1.46e-08,0.197,CC(CCCOC(=O)[*])NC(=O)C(C)O[*],-4.278189384787454,3
9650,CC(C)(C)C(COC(=O)*)NC(=O)CCN*,1.36,475.0,17.0,1.27,4.59e-05,1.7e-08,1.08e-08,8.22e-09,0.0968,CC(C)(C)C(COC(=O)[*])NC(=O)CCN[*],-4.338187314462739,0
9651,CC(CNC(=O)C(C)(O*)C(C)C)OC(=O)*,1.35,476.0,19.0,1.27,2.98e-05,1.33e-08,8.11e-09,7.75e-09,0.0784,CC(CNC(=O)C(C)(O[*])C(C)C)OC(=O)[*],-4.525783735923745,2
9652,CC(C)C(CNCCCO*)OC(=O)*,1.41,448.0,17.0,1.2,6.42e-05,3.75e-08,2.44e-08,3.59e-08,-0.0499,CC(C)C(CNCCCO[*])OC(=O)[*],-4.192464971931146,3
9653,CC(C)(CNC(=O)*)C(=O)NCCCCO*,1.38,475.0,14.0,1.26,7.04e-05,2.57e-08,1.77e-08,1.64e-08,0.133,CC(C)(CNC(=O)[*])C(=O)NCCCCO[*],-4.152427340857888,3
9654,CC(C)OCCCNC(CN*)CNC(=O)*,1.48,476.0,26.0,1.23,8.96e-05,3.13e-08,1.97e-08,1.71e-08,0.253,CC(C)OCCCNC(CN[*])CNC(=O)[*],-4.047691990337875,2
9655,CC(C)C(OC(=O)*)C(=O)NCCCCN*,1.45,475.0,16.0,1.27,6.45e-05,1.95e-08,1.31e-08,1.33e-08,0.288,CC(C)C(OC(=O)[*])C(=O)NCCCCN[*],-4.1904402853647325,1
9656,CC(CCCC#N)NCC(CNC(=O)*)O*,1.27,472.0,31.0,1.25,6.16e-05,1.96e-08,1.79e-08,1.81e-08,0.372,CC(CCCC#N)NCC(CNC(=O)[*])O[*],-4.210419287835575,3
9657,CCC(COC(=O)*)N(C)CC(COC)O*,1.34,478.0,19.0,1.22,8.96e-05,4.27e-08,3.24e-08,2.77e-08,0.0194,CCC(COC(=O)[*])N(C)CC(COC)O[*],-4.047691990337875,3
9658,N=C(NC(=O)CCO*)SCCNC(=O)*,1.48,478.0,14.0,1.53,6.87e-05,1.75e-08,1.18e-08,1.25e-08,0.169,N=C(NC(=O)CCO[*])SCCNC(=O)[*],-4.16304326294045,3
9659,CCCCN(CCCOC(=O)*)C(=O)CO*,1.36,476.0,17.0,1.29,6.03e-05,2.81e-08,1.75e-08,1.9e-08,-0.0345,CCCCN(CCCOC(=O)[*])C(=O)CO[*],-4.219682687859849,1
9661,CCN(CCNC(=O)*)C(=O)COCCN*,1.49,476.0,14.0,1.35,7.05e-05,1.71e-08,1.33e-08,9.06e-09,0.195,CCN(CCNC(=O)[*])C(=O)COCCN[*],-4.151810883008602,0
9663,CC(C)(C)C(CC(=O)NCCNC(=O)*)N*,1.37,474.0,17.0,1.27,6.07e-05,1.63e-08,1.06e-08,8.81e-09,0.168,CC(C)(C)C(CC(=O)NCCNC(=O)[*])N[*],-4.2168113089247425,2
9665,CC(C)(OC(=O)*)C(=O)NCCCCO*,1.4,462.0,16.0,1.32,7.37e-05,2.08e-08,1.35e-08,1.52e-08,0.0861,CC(C)(OC(=O)[*])C(=O)NCCCCO[*],-4.132532512140949,1
9667,CC(C)OCCCNCC(CO*)OC(=O)*,1.48,478.0,31.0,1.23,6.81e-05,4.62e-08,3.04e-08,3.26e-08,0.0318,CC(C)OCCCNCC(CO[*])OC(=O)[*],-4.166852888087215,2
9668,CC(OC(=O)*)C(=O)NC(C)(C)CCO*,1.45,462.0,17.0,1.32,4.11e-05,1.68e-08,1.03e-08,8.7e-09,0.397,CC(OC(=O)[*])C(=O)NC(C)(C)CCO[*],-4.386158178123931,0
9669,CN(CC(COC(=O)*)O*)C(=O)CCCF,1.47,480.0,31.0,1.41,2.57e-05,2.29e-08,9.82e-09,1.11e-08,-0.215,CN(CC(COC(=O)[*])O[*])C(=O)CCCF,-4.590066876668706,2
9671,CCN(CCN*)C(=O)C(C)(C)CNC(=O)*,1.37,474.0,17.0,1.27,6.32e-05,2.02e-08,1.45e-08,9.84e-09,0.2,CCN(CCN[*])C(=O)C(C)(C)CNC(=O)[*],-4.199282921717615,0
9676,CCN(CCO*)C(=O)C(C)(C)COC(=O)*,1.36,476.0,17.0,1.29,4.99e-05,2.57e-08,2.36e-08,2.1e-08,0.24,CCN(CCO[*])C(=O)C(C)(C)COC(=O)[*],-4.30189945437661,1
9677,CCN(C(=O)CO*)C(C)COC(=O)*,1.39,448.0,19.0,1.34,2.27e-05,1.23e-08,8.09e-09,1.19e-08,0.268,CCN(C(=O)CO[*])C(C)COC(=O)[*],-4.6439741428068775,2
9680,C[Si](C)(C)CNCC(COC(=O)*)O*,1.32,464.0,31.0,1.21,2.36e-05,2e-08,1.08e-08,9.77e-09,-0.401,C[Si](C)(C)CNCC(COC(=O)[*])O[*],-4.627087997029894,1
9681,CCC(N*)C(=O)NC(C)CNC(=O)*,1.41,446.0,19.0,1.32,5.9e-05,1.99e-08,9.56e-09,7.43e-09,0.099,CCC(N[*])C(=O)NC(C)CNC(=O)[*],-4.229147988357856,2
9683,CC(=CCCC(C)CCO*)COC(=O)*,1.49,459.0,14.0,1.2,5.58e-05,4.14e-08,2.87e-08,4.15e-08,0.137,CC(=CCCC(C)CCO[*])COC(=O)[*],-4.253365801062421,2
9684,CCC(C)CNC(CN*)CNC(=O)*,1.47,446.0,26.0,1.2,8.9e-05,2.63e-08,2.65e-08,1.19e-08,0.356,CCC(C)CNC(CN[*])CNC(=O)[*],-4.050609993355088,1
9686,CC(CCOC(=O)*)NC(=O)C(O*)C(C)C,1.36,476.0,17.0,1.27,5.13e-05,2.49e-08,1.08e-08,1.43e-08,-0.158,CC(CCOC(=O)[*])NC(=O)C(O[*])C(C)C,-4.289882634888183,1
9690,CCN(CC(O*)C(C)OC(=O)*)C(C)C,1.33,462.0,31.0,1.19,2.93e-05,4.34e-08,1.88e-08,1.08e-08,-0.426,CCN(CC(O[*])C(C)OC(=O)[*])C(C)C,-4.533132379645891,2
9692,CC(C)CNC(=O)C(OC(=O)*)C(C)(C)O*,1.49,476.0,31.0,1.28,2.26e-05,1.31e-08,9.64e-09,7.11e-09,-0.381,CC(C)CNC(=O)C(OC(=O)[*])C(C)(C)O[*],-4.645891560852599,0
9693,CC(CNC(=O)C(N*)C(C)(C)C)NC(=O)*,1.36,474.0,19.0,1.26,7.6e-05,2.63e-08,1.3e-08,8.21e-09,0.134,CC(CNC(=O)C(N[*])C(C)(C)C)NC(=O)[*],-4.119186407719209,3
9694,CC(CNC(=O)N(C)CC(C)NC(=O)*)N*,1.45,475.0,16.0,1.33,4.05e-05,1.31e-08,8.72e-09,6.9e-09,0.278,CC(CNC(=O)N(C)CC(C)NC(=O)[*])N[*],-4.392544976785332,1
9697,COCCN(CCO*)CC(C)(C)NC(=O)*,1.34,477.0,19.0,1.23,7.7e-05,3.06e-08,1.47e-08,2.26e-08,0.242,COCCN(CCO[*])CC(C)(C)NC(=O)[*],-4.113509274827518,3
9698,CN(CC(C)(C)CNC(=O)*)C(=O)CN*,1.46,460.0,17.0,1.31,3.55e-05,1.38e-08,6.93e-09,7.23e-09,0.172,CN(CC(C)(C)CNC(=O)[*])C(=O)CN[*],-4.449771646944906,3
9699,CC(C)(CCNC(=O)CCN*)NC(=O)*,1.41,460.0,16.0,1.32,5.7e-05,1.54e-08,1.05e-08,1.02e-08,0.254,CC(C)(CCNC(=O)CCN[*])NC(=O)[*],-4.2441251443275085,2
9700,CC(NC(=O)*)C(=O)NC(CO*)C(C)(C)C,1.35,475.0,19.0,1.26,3.89e-05,1.92e-08,8.27e-09,6.52e-09,-0.00903,CC(NC(=O)[*])C(=O)NC(CO[*])C(C)(C)C,-4.410050398674293,3
9701,CCC(C)(C#CCO*)OC(=O)*,1.46,415.0,22.0,1.28,5.03e-05,2.72e-08,1.73e-08,1.49e-08,-0.174,CCC(C)(C#CCO[*])OC(=O)[*],-4.298432014944073,1
9703,CCC(CCOC(=O)*)CNC(=O)C(C)O*,1.44,476.0,16.0,1.29,4.63e-05,1.51e-08,1.16e-08,1.19e-08,0.0805,CCC(CCOC(=O)[*])CNC(=O)C(C)O[*],-4.334419008982047,1
9704,CCC(CNC(=O)C(C)C(C)N*)NC(=O)*,1.37,474.0,17.0,1.27,3.9e-05,1.47e-08,8.71e-09,5.91e-09,0.261,CCC(CNC(=O)C(C)C(C)N[*])NC(=O)[*],-4.4089353929735005,2
