row_id,canonical_structure,canonical_group_id,conductivity_S_cm,log10_conductivity_S_cm,stratification_bin,fold,source_file
25224,[*]CNC(=O)CCOC(=O)OC([*])(CC)CC,sha256:3bfa469daff0acb603b7f2c77f121d783586d7d674b971194175bfbeeceedee6,2.47e-05,-4.607303046740334,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25225,[*]CCOC(=O)OC(C)(C)CNC([*])CCC,sha256:224d4c60d0ee09e4913731da0546dca47fc8e07d3ea552d58bfdfca3c3408a7c,4.21e-05,-4.375717904164332,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25226,[*]CNC(=O)NCCCCCCN(C)C([*])C,sha256:355d8810e75f4a575e080708e991712b0884fd8f28b869c8eca585763447006a,0.000106,-3.9746941347352296,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25227,[*]CNC(C)CCOC(=O)OC(C)CC([*])C,sha256:e1a111269ed445be0106a2561c0ac961ceb2fe89c89e03f1ca86bd3f015078cb,5.84e-05,-4.2335871528876,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25228,[*]CNC(=O)C(C)(CC)OC(=O)OC([*])CC,sha256:36b4d498df8a5cf9f684866d00f7cfd76d3dfe9838ea19ff5a7ab738a594745d,5.63e-05,-4.249491605148654,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25229,[*]CCOC(=O)OC(CCN([*])CC)C(C)C,sha256:da4968466aaa30ef55c6ce0b470335d11ced4978db1f9607d72896470d076473,6.86e-05,-4.163675884293248,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25230,[*]CN(C)CC(CNC(=O)NC([*])C)C(C)C,sha256:d2983dac5d1cc77b28b14c8796c343bdd69d825f9b6b6254c56747bc3e647deb,4.69e-05,-4.328827157284917,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25231,[*]CNC(CNC(=O)NC([*])C)C(C)(C)C,sha256:50a613812fd93b502436fc8926c9dcf8c14fd32482faba4d9d9c086eb3032900,6.72e-05,-4.172630726946175,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25232,[*]CN(C)CCC(C)OC(=O)OC([*])CCC,sha256:7390542e40bfc307370fdacf8b746a25dc674c05de95276eb260c992d2676355,4.81e-05,-4.317854923626168,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25233,[*]CCNC(=O)NC(C)(C)CNC([*])C,sha256:0ae1a745dd8d74d0d1ffa56d986adc33d77eb2beb163a6697bdfbc741c66cf43,9.78e-05,-4.009661145212399,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25234,[*]CN(C)CCCCCCNC(=O)NC([*])C,sha256:03742d999998faf3d919059ee9958c682a4c0b7cf676d2693420ae2c85407f16,0.000106,-3.9746941347352296,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25235,[*]CNC(C)CC(C)(C)OC(=O)OC([*])CC,sha256:417a94647ff60fe8794ddfc54e3ee0133adc82c79c22fa71b7a8751aeb1320c0,3.53e-05,-4.452225294612178,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25236,[*]CCCOC(=O)OCC(N([*])C)C(C)(C)C,sha256:b75f21c6369e2064e73c62b4aa1fe34c2cc41fab404832de0f806b4070705312,3.19e-05,-4.496209316942819,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25237,[*]CCOC(=O)OC(C)(C)CCN(C)C([*])C,sha256:dcd589aa55376b748b508f9b5f9949f653f13886fdaa9ee2025aa06a92597d70,5.76e-05,-4.239577516576788,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25238,[*]CCN(C)CC(C)(C)NC(=O)OC([*])C,sha256:78be1b600087fac16ef3f0c63fbb5848978008bb03d0a54ab929935cb3ce7ad1,3.23e-05,-4.490797477668897,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25239,[*]CN(C)CCCOC(=O)OC([*])CCC,sha256:4f7bcdf7cd601d6ce23bd04c0a76a6eac3b5e5e57c7888c9aae30b3cda6bbcb1,9.18e-05,-4.037157318798758,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25240,[*]CCOC(=O)OCCCCCCNC([*])=O,sha256:bc7e87c0ae538ee402c12b4d13da15948bc7314a07af731177c6ad52e489b414,7.89e-05,-4.102922996790579,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25241,[*]CCNC(C)CCOC(=O)OC([*])CC,sha256:a27f64816dc3be438220f9dacb2d7529d561f8343a02ab6968fb0663995243b3,0.000116,-3.9355420107730814,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25242,[*]NC(C)CCOC(=O)OC(C)C([*])CC,sha256:d1e044f3879ebb07b63977107298c665a55d42febc5b0f1f82393df2e12b3e21,7.89e-05,-4.102922996790579,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25243,[*]NC(COC(=O)OC(C)C([*])C)C(C)(C)C,sha256:3613cdcb124e5670218473b8977d7e6a70be9f6f831662983a81bd1d61018ea6,1.14e-05,-4.943095148663527,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25244,[*]CNCC(C)(C)NC(=O)NC([*])(CC)CC,sha256:85bbf99a85ac49ea5647910967ac9eb68b6b3ba62fe6476adb812154bd6fc31e,5.08e-05,-4.294136287716081,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25245,[*]COC(=O)OCCC(C)NC([*])CC(C)C,sha256:7c3ed6f546fe65cedd94a8423abe9af29396d23578f2a769afc03abe1de74c1d,4.3e-05,-4.366531544420414,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25246,[*]CNC(COC(=O)OC([*])C)CC(C)(C)C,sha256:8126aef6091a56d614db10d52936d881fbafab9e20033c5cdaac510035e2fb28,6.01e-05,-4.221125527997261,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25247,[*]CCNCC(C)(C)NC(=O)NC([*])(C)C,sha256:67f9d565a3c806ff951afdcee1dbf1a2294412c16b029bad3a8b0f102b4d3528,5.72e-05,-4.242603971206976,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25248,[*]CN(CCC)CCOC(=O)OC([*])CCC,sha256:c3a9b9f17d7dd1291f6666ab6dbb6d68eca0d5df67f07cf63937931a07ef149c,3.25e-05,-4.488116639021126,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25249,[*]CNC(C)CCOC(=O)OC([*])CC(C)C,sha256:ee3293376e9d4f6f64ba5f12ff6c82bc8f1a3cca0d0ea4785e5e9079ff0517d5,4.88e-05,-4.311580177997289,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25250,[*]COC(=O)OC(CC)CNC([*])CC=CC,sha256:0c6f1eefd7f70f3f6ab4e3e23a3d6babe13094544c65da2b2582c82743fb1e90,4.18e-05,-4.3788237182249645,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25251,[*]CNC(=O)NCC([*])NCC(CC)CC,sha256:e2ca8e596bc24777747592319fd17f18eb20823311d50a8be1b57401822afd6d,3.25e-05,-4.488116639021126,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25252,[*]CCNC(=O)OCCN([*])CCC(C)(C)C,sha256:46c28bb48bec5cacae2dcb3fc9228303e31a9e60fb48c7f8321cbe95c4b268e6,3.87e-05,-4.412289034981089,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25253,[*]CCNC(=O)OCCN([*])CC(CC)CC,sha256:611d9159d6fb613d4c69045b8087356414cb5eb0c228ab1010968ff55400cdae,6.87e-05,-4.16304326294045,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25254,[*]CCOC(=O)OCCC(NC([*])C)C(C)C,sha256:52cc1c50113c909f21b2844301051fe84bb8111c5375fa3b9c7c04179df52a41,6.26e-05,-4.20342566678957,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25255,[*]CCCCNC(=O)NC(C)(C)CNC([*])C,sha256:5670744267c2681504c272eec312302330f20518705009da5464a3391758b598,7.2e-05,-4.142667503568732,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25256,[*]CCNC(=O)OCCN([*])CCC=C(C)C,sha256:cd1466ff8f0a3045386615af3d9d2cd8c1b2131446000e3bcb8143be92483c73,7.7e-05,-4.113509274827518,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
25257,[*]CCCNC(C)CCOC(=O)OC([*])CC,sha256:b88b450f0adc564067d860bfe7bdd4e8da41c7a73b94c512a7cc1d3d96265a4b,4.49e-05,-4.347753658996677,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26438,[*]OCC(CF)OC([*])=O,sha256:c30dcf7c76459d97b92fe652e679728aa527fdd2bb081e54860950544dfbf4dd,6.76e-05,-4.170053304058364,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26439,[*]NCC(OC([*])=O)C(F)(F)F,sha256:1bbcbc2e32ca45f53e073a3cbe6302eb3db937b05c97ecee96a039057adff8e7,6.22e-05,-4.206209615309182,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26440,[*]OC(=O)OC(C(=O)O)C([*])(C)C,sha256:ed0f2306d5b557e3d4c1f9661956e0e7bf65d0fb0236e00bbdf1eab5c5f5597c,2.66e-05,-4.575118363368933,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26441,[*]CC(C)(C)OC(=O)OC([*])CNC(C#C)CC,sha256:fcabe032fcd4ef9139843d1b549e471a3b3af560684da8315afe669aebe0cd7b,2.17e-05,-4.663540266151471,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26442,[*]OC(=O)NC(C(=O)O)C([*])CC,sha256:b2654d523826e3a89b7e0eaaa3bc60faa72ad45fa7f40cac32fb8255c1e68e4d,5.49e-05,-4.260427655549908,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26443,[*]CCCNC(=O)NC([*])C(=O)NCCCC=C,sha256:47bed2197fe4cd0a4373d5dea9c57115993847fba6ffc93ef2e69694e028bfb3,8.89e-05,-4.051098239029787,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26444,[*]OCC(OC([*])=O)C(F)(F)F,sha256:b1a151801629c72904bbbb0bf9605749481128c988ab378b10ffdbf604a3416c,2.27e-05,-4.6439741428068775,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26445,[*]COC(=O)OCC([*])C,sha256:5ec0e48173bcc79f86c074e3e42f8b1888d2396a2162becce38453bb5026ca98,4.85e-05,-4.314258261397736,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26446,[*]CNCC(CC)NC(=O)OC([*])(C)C=C,sha256:8497445632b6cb95b7162c27940f259d8cf79c69cbc3a40764ecef2fe0c52f12,4.64e-05,-4.333482019445119,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26447,[*]COC(=O)OC([*])CC(=O)OCC,sha256:fd9f9087cf7a00c18374c644df46344d5b41ade9a8ab79ca98bfd9539867de84,4.87e-05,-4.3124710387853655,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26448,[*]COC(=O)NC([*])(CC)NC(C)CCCC#N,sha256:0f67fce5f949c1ac147dc059dc3e715c0768f735a4020c1c98d0a48414001655,4.47e-05,-4.349692476868063,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26449,[*]CC(C)(C)OC(=O)OC([*])CNC(C)C=C,sha256:e2788bc466cd6cdf022b9c4d8dd84cfec74cb8149f7a67d8927fd25945706c56,5.81e-05,-4.235823867609669,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26450,[*]NC(CSCCOC([*])=O)C(=O)O,sha256:a2f55c9af1dc5f5e24671e2a1b6a48447c1074985d0b92258a6590c20ea65c88,5.51e-05,-4.258848401148215,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26451,[*]CNCC(OC(=O)OC([*])C=C)C(F)(F)F,sha256:44fcf9151a7c60ec526193de0982cadc296a05654248e3f5ad14c1fd432c3560,6.05e-05,-4.218244625347531,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26452,[*]COC(=O)OCC([*])(C)COC,sha256:67ed0ff4993a5e95afe00a836370ab689c3510ad95969c00b548a6365ef4d894,5.48e-05,-4.261219441515631,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26453,[*]CCCNC(=O)NC([*])(C)C(=O)O,sha256:2f2877ff210ebb1b73a9eea064cc1911fb1e3bf3129ff98ed2b592c402eb8401,2.92e-05,-4.534617148551582,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26454,[*]CCOC(=O)OC(CC#N)CSC([*])C,sha256:a017d84da4840a0944dc7db68e0eabeb8007488e78987aadc4e0276226274d1f,6.18e-05,-4.209011524911184,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26455,[*]CN(C)CCNC(=O)OC([*])CCC=C,sha256:d3cbdb90c570d30a01489eddb8da6388983ec16f7a1e734885b15e2b5cd4cead,0.000113,-3.946921556516581,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26456,[*]COCC#CC(C)(C)OC(=O)OC([*])C,sha256:612634d01c666131de5d1fd1104bab588795b936c8112fa694ba5aec6fe81a91,7.12e-05,-4.147520006363144,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26457,[*]OC(=O)OC(C)C([*])CN(CC=C)CCC#N,sha256:af3638d9f64e7ab52e8bc8ccc6d9201e3fa77b169ab4a036afa92a8b1d5d8a84,0.000131,-3.882728704344236,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26458,[*]COC(=O)OC(C)C(C)NC([*])CC(=C)C,sha256:98ba1e084d6a37aa98d64c4b6844b5c4b9b110bcb012c87c17f3de4f5c3e3714,5.12e-05,-4.29073003902417,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26459,[*]COC(=O)OC([*])C(OCC)OCC,sha256:08f0949ad5e303e70d88c8f9977d61f499a4d5fa841d44bce7e3f8acea0a477b,9.81e-05,-4.008330992620052,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26460,[*]COC(=O)OC(CCCC)CNC([*])C=C,sha256:c00ea1465a79f3dc3363dbe8f54f561a6b1f23a4ec4466bd11772d039225aac5,9.88e-05,-4.005243055412372,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26461,[*]NCCCC(NC([*])=O)(C(=O)O)C(F)F,sha256:bb550f2d0ed555728c98139fbec5df53c029d66c3a26f841e691d968f3d09c71,5.54e-05,-4.2564902352715706,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26462,[*]CNCC(C)OC(=O)OC([*])CCC=C,sha256:f425ecdecf8682317b55f370f757a8b04b6afcc3087035b8177454128a57d6a9,5.34e-05,-4.272458742971444,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26463,[*]CCNC(=O)OCCN([*])C(C)CCCC#N,sha256:723a2ee89e2bf33fd9e98a8df5dd7a132afb5ef1cf0216585c5984c723a3c540,9e-05,-4.045757490560675,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26464,[*]NCCCCC(NC([*])=O)C(=O)O,sha256:05ee2d6ee1be79a5dcc7d3e65d74af6139200ecc2e7907e333c68d904a7fa8f7,6.24e-05,-4.204815410317576,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26465,[*]CNC(CCC)COC(=O)OC([*])C=C,sha256:394c913fd3bfbb88af9612eaeeeecb1ca0a5d7e5a80c3dbffb47b21f28326d59,5.63e-05,-4.249491605148654,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26466,[*]CN(C)CCCNC(=O)OC([*])CCC=C,sha256:057fe273b20a866def4b30187aced30f73ba75cf7aaf2bee3a0649e979e684c1,7.08e-05,-4.149966742310231,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26467,[*]CNC(CC)COC(=O)OC([*])CCC=C,sha256:67252d97e73de35664bc424a96d0f23355640cf31573cbc1b40a30af5471bd18,4.58e-05,-4.33913452199613,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26468,[*]OC(=O)OC(C)(C)C([*])CNC(C)(C#C)CC,sha256:7b36bdaea2a006345afa241efff75ad31e1abb846aedcde20c0af1a0b66d336b,3.44e-05,-4.46344155742847,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26469,[*]COC(=O)OC([*])CN(CC=C)C(C)C,sha256:661961deca086d227c79e9c40eea98bf51f7cf7dd4a0230a80c20318efed89e9,0.00011,-3.958607314841775,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26470,[*]CNC(C)C(C)OC(=O)OCC([*])CC=C,sha256:7dfe56e84a28d4a3dbbd7281a95d49c6047b9fe016eb84fb1ac72ab45f19a559,7.04e-05,-4.152427340857888,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26471,[*]CNCCC(C)NC(=O)OC([*])(C)C=C,sha256:e7c451934348dbe03762ca7b3c7b0042b6457df19ac23fc62339e4c795276306,4.67e-05,-4.330683119433888,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26472,[*]OCCN(CCOC([*])=O)CC(F)(F)F,sha256:83ea8a31dd823788bca599f71d4a49fd11132892bbf0c031fceb0fd149ad5e53,5.49e-05,-4.260427655549908,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26473,[*]CC(C)OC(=O)OC([*])CC=C,sha256:d8374a62195c9a74a93712932d25ba2fd31c3341c4d170b07722d689eed79c1c,2.91e-05,-4.536107011014093,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26474,[*]COC(=O)NC(C)C([*])C,sha256:e0efe18b60959ab4d62bbdc9be49b261c9402f78e534258361eee478380f752f,2.03e-05,-4.692503962086787,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26475,[*]CC(C)(C)OC(=O)OC([*])CNC(C)C#C,sha256:fbad38846595fad205a44b923df4774264edff62e276e8c074cc255f6a4bbbc9,1.89e-05,-4.723538195826756,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26476,[*]CC(C)(C)OC(=O)OC([*])CN(CC)CC#C,sha256:5ca367706d99cba4cffc02c845a41e5ebe7fd6ca1326b53fa54a2a859ccb56bc,4.09e-05,-4.388276691992658,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26477,[*]COC(=O)NC([*])C(=O)OC(C)C,sha256:42ec5ac9a2ffb0c7d0b35164367dd709095c7464f79d7e61d48036efe4e767ff,3.26e-05,-4.486782399932061,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26478,[*]CNC(=O)OC([*])CNC(C)CCC=C,sha256:f4f30f7568c0dbf333e0484403b8bc2c57884f1e9704097a4fc3e58526b68d8b,5.33e-05,-4.273272790973428,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26479,[*]OC(=O)OC(C)C([*])CN(C)CC(=C)C,sha256:04f1c691056afeb4af212e6e1a475c41637127a26de777010dedc5c7ed9d5194,4.36e-05,-4.360513510731414,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26480,[*]CC(C)OC(=O)OCC(C)N([*])CCCC#C,sha256:4824189a3e8767fde4bdba597fbd9ae5369dd2c232997ca061929e235563904f,2.26e-05,-4.645891560852599,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26481,[*]CCNC(=O)NC([*])C(=O)N(CC)CC(=C)C,sha256:f1e471b1bfb5cff50e94be8ecbfcd2a92af1b9600c3129ac1462df4e4a40ae27,3.58e-05,-4.446116973356125,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26482,[*]CN(C)CC(CC)NC(=O)OC([*])(C)C=C,sha256:b6909b7882f9e44fa869c1775134a155c21e6fae02ee87ec612840ebabcc4e4d,3.28e-05,-4.484126156288321,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26483,[*]NCCOC(=O)OCCN=C(N)C([*])=N,sha256:1c3bdedea7be39eeac1d0afeb9365db6b75616b42e2ddb1fdbf590f7039a1e25,9.33e-05,-4.0301183562535,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26484,[*]COC(=O)NC([*])(CC)NC(C)CCC=C,sha256:ba029eb97ac2e552434fff3603232d7ff9bce64102d2b4f04cd1ebcfaf468495,4.22e-05,-4.374687549038326,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26485,[*]CNCC(F)(F)COC(=O)OC([*])(C)C=C,sha256:b20803c93381db37a1d99b9ab8bda6e9477857069e0124eb585fbb3f5cdf1784,6.47e-05,-4.189095719331299,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26486,[*]CNC(CCCC)COC(=O)OC([*])C=C,sha256:9eba0f8f52b24d5cbad282d8173b615a7255f321d92ad4649441505ca46652f7,5.54e-05,-4.2564902352715706,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26487,[*]CNCC(C)OC(=O)OC([*])C,sha256:aaf6e4d13982f1f3344e15d372653e15401f39ad34172a5900e21f218c08e070,7.95e-05,-4.0996328713435295,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26488,[*]COC(=O)OC(C)C([*])NC(C)CCC=C,sha256:36bf3bc7033655069755e38a43eda7587c622aa9e2af28b654168d336c0ef69f,2.07e-05,-4.684029654543083,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26489,[*]COC(=O)OCC([*])(C)N(C)C,sha256:b15dd4c7c7c9f9e550683ad8d9e45cd7e5633aa16127a0935cfc0fad103a6a94,2.72e-05,-4.565431095965801,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26490,[*]CCOC(=O)OC([*])C,sha256:e1249f7dbff8b13961b0315e44e788036ae32c7cfb47f2f49b9de0807d7857cd,0.000131,-3.882728704344236,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26491,[*]CNC(=O)NCC([*])(C)C,sha256:cb447f94a3a76c9d6ba2e622638c1a96747af67e51b95febdce21614832f8c13,2.87e-05,-4.542118103266008,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26492,[*]COC(=O)OC([*])CNC(C#N)(CC)CC,sha256:53c027b2cbd36e839f7051546d5255d58d084af2fa8c34d4e7a9a272d6da9e06,3.69e-05,-4.432973633840939,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26493,[*]NC(=O)OC(C(=O)OC)C([*])CC,sha256:fc4dd7c8edea6bd0848a960c1217c8fb86b1aa18715e9a2b75b109828dea95e8,3.57e-05,-4.447331783887806,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26494,[*]CCOC(=O)NC([*])COC,sha256:617f5af4416b69a35573115e4e652ae547e107ff8d7dfe28becd82719ecef0b9,3.87e-05,-4.412289034981089,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26495,[*]NC(=O)OC(C(=O)O)C([*])CCCC,sha256:8e65e4c0574ce6bedc35ebdf66508e773f5c00d93e347b5363d9a1e201188d01,1.89e-05,-4.723538195826756,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26496,[*]CCNC(=O)OC([*])C,sha256:1474718e4f93aa85b86bbcf64d2eb7bd75c118a78ecbc27d8daee49aab7f853e,4.01e-05,-4.396855627379818,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26497,[*]COC(=O)NC([*])(C)CC=C,sha256:05d33a7a0dfb21f4cfad000043349d3401ae897748024c0a5db9e1e71b3e14fa,5.24e-05,-4.280668713016273,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26498,[*]C#CC#CC(C)(C)NC(=O)NC([*])(C)C,sha256:9bf7fa60c2bb94de314a864e4a77a08eb4bb0e47c0f33ac97ddd3eafab5c1d51,3.32e-05,-4.478861916295964,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26499,[*]NCC(F)(F)CNC([*])=O,sha256:278a27af83162136f56a6f714dc426c1805d4516d05e4eac0df9a475efc80556,8.78e-05,-4.056505484093897,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26500,[*]CNCCC(C)OC(=O)OC([*])(C)C=C,sha256:d0338ec0f74e6a918474a646ca6c6afd87cf018a9fb109d9523fd7e4843f01b3,7.26e-05,-4.139063379299906,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26501,[*]CNC(=O)OC([*])(C)CN(C)C,sha256:7e63b8e6aa6cbd539d2396642220dcf6c2b2f7166422d198a3c6e0edc3552337,3.82e-05,-4.417936637088292,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26502,[*]NCC(OC([*])=O)C(F)F,sha256:db4045ffb4d75c37333007b1bc6ec0738cafbc38a943aed9634241e63744bfe9,3.38e-05,-4.471083299722345,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26503,[*]CNC(=O)NC([*])C,sha256:0031d38b11702353bc88380abfcb4f5c7daa5cb63fca971e9e188b743032c65e,3.91e-05,-4.407823242604133,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26504,[*]COC(=O)NC([*])C(C)C,sha256:44088e15d11b006fa540edacc136b41591c73aaa255ca970fd3f06c9f12bed93,4.57e-05,-4.34008379993015,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26505,[*]CCNC(=O)OCCN([*])CC(C)CCC#N,sha256:1d2388f898a1764be28ae83e3469cb87a85df8be450d917fb263a7084eac7fd9,0.000107,-3.9706162223147903,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26506,[*]OC(=O)OC(C)C([*])CN(CC)CC(=C)C,sha256:a84e35e668337d6ce54d2d431f955ae78d0692fe1f141bbf5fcef263788b1a05,4.84e-05,-4.315154638355588,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26507,[*]CNC(=O)OC([*])CN(CC)CC,sha256:17ada4f8a8864deb7e938d596c9a643633ac05ebf8dcafe8bdb8575cb74c5df8,4.66e-05,-4.33161408331,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26508,[*]CNC(C)CCOC(=O)OC([*])(C)C=C,sha256:08da05c6639be9cee0f6fe9d1afd5e61973a814fcb5fe1eb25329d1de373e8cf,9.24e-05,-4.0343280287798935,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26509,[*]COC(=O)OCC([*])(C)C(=O)O,sha256:6b985ff57cdc3f4597828474aca051451de66c184255ebacddcc02d44b2f4bef,2.1e-05,-4.6777807052660805,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26510,[*]COC(=O)OCC([*])(C)NC(=O)C=C,sha256:dc7457c8c3887866d7f8e45d034b681bc6dc3cf96361e7ca4990f84d4956ed47,4.66e-05,-4.33161408331,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26511,[*]COC(=O)OC([*])C(=C)Cl,sha256:e48c659aaaee5c31da31ae5289653b627e3d8c391c9be41dc5c7e65a242d0dab,2.97e-05,-4.527243550682788,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26512,[*]CCNC(=O)CNC(=O)OC([*])CC,sha256:498fa71545a65a6e538f07b8369b71b6a03168b813796a4244a832d549715f45,5.4e-05,-4.267606240177032,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
26513,[*]OCC(F)(F)COC([*])=O,sha256:8a5e2d805c9c2801561a1dfcb89a30dc66af8b54d83b84b8b9cfc80a081d123d,4.28e-05,-4.368556230986828,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
